Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice
11,20,RL,0.30485344758757865,0.6391068780870358,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.6836807418636376,-0.5528264124431231,-0.13875466162567102,-0.8362820428097708,Hip,CompShg,HdBoard,HdBoard,None,-0.5580414751456682,-0.6125305972905739,-0.23071708818414535,CBlock,-0.44876528308376246,0.150978223076785,-0.5299418797157507,Rec,0.2222447008247561,GasA,0.9438946298625784,Y,SBrkr,-0.07123091353302467,-0.7896048694403706,-0.9001127848868126,1.1851299555093946,-0.25937554812958963,-0.9263528903097704,-0.7041422685728658,0.3332889267808367,-0.6918569119896399,-0.8567919618869564,Typ,-0.8306984356853351,-0.8503757334571896,Detchd,-0.45196606329257194,Unf,-0.9022393997937148,-0.2501766323764741,0.30472826908537903,0.2881724612677617,Y,0,0,0,0,0,0,No Fence,No Shed,2,0.14389725754717525,WD,Normal,11.771443882099636
13,20,RL,0.425866671838857,1.1386267241764692,Pave,No Alley,IR2,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.6836807418636376,0.34025814206936983,-0.23906780072360773,-0.9783268332870186,Hip,CompShg,HdBoard,Plywood,None,-0.5580414751456682,-0.6125305972905739,-0.23071708818414535,CBlock,-0.44876528308376246,0.150978223076785,-0.5299418797157507,ALQ,-0.1490785272882405,GasA,-1.1431129434464784,Y,SBrkr,-0.5126552860060902,-0.7896048694403706,-1.2649859279516518,1.1851299555093946,-0.25937554812958963,-0.9263528903097704,-0.7041422685728658,-1.0358208940192113,-0.6918569119896399,-1.6398182158171692,Typ,-0.8306984356853351,-0.8503757334571896,Detchd,-0.5721123042403599,Unf,-0.9022393997937148,-0.4216701560328466,0.30472826908537903,0.2881724612677617,Y,1,0,0,0,1,0,No Fence,No Shed,9,0.14389725754717525,WD,Normal,11.87757552297847
14,20,RL,1.5754923022260012,0.48427832850727937,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.9243095519901536,-0.5528264124431231,1.2321915727127972,1.152345023871699,Gable,CompShg,VinylSd,VinylSd,Stone,1.8773797537900132,1.3415397523106067,-0.23071708818414535,PConc,0.7252673386370082,0.150978223076785,1.500937624178955,Unf,1.5392817755380408,GasA,0.9438946298625784,Y,SBrkr,1.49444615758238,-0.7896048694403706,0.3940466444212895,-0.7837943957835677,-0.25937554812958963,0.9994015151088947,-0.7041422685728658,0.3332889267808367,0.9612952113800275,0.7092605459734691,Typ,0.8496097828721008,1.4450407329999673,Attchd,1.190032562993863,RFn,1.964611355312407,2.193606079726834,0.30472826908537903,0.2881724612677617,Y,1,1,0,0,0,0,No Fence,No Shed,8,-0.6198406204523111,New,Partial,12.540761149388421
15,20,RL,0.4863732839644962,0.559997400199569,Pave,No Alley,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.12031440506325804,-0.5528264124431231,-0.30594322678889885,-1.0730233602718506,Hip,CompShg,MetalSd,MetalSd,BrkFace,1.129243820718268,-0.6125305972905739,-0.23071708818414535,CBlock,-0.44876528308376246,0.150978223076785,-0.5299418797157507,BLQ,0.8401497601065395,GasA,-1.1431129434464784,Y,SBrkr,0.6633268312854361,-0.7896048694403706,-0.29294107025547833,1.1851299555093946,-0.25937554812958963,-0.9263528903097704,1.34093921121685,-1.0358208940192113,-0.6918569119896399,-0.8567919618869564,Typ,0.8496097828721008,0.29733249977138876,Attchd,-0.6522097982055518,RFn,-0.9022393997937148,-0.4216701560328466,0.30472826908537903,0.2881724612677617,Y,0,1,1,0,0,0,GdWo,No Shed,5,0.14389725754717525,WD,Normal,11.964007453736913
16,45,RM,-0.8447721827995655,-0.7961650778712908,Pave,No Alley,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,0.9243095519901536,2.1264272510943556,-1.3425123308009115,0.8682554429172032,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5580414751456682,-0.6125305972905739,-0.23071708818414535,BrkTil,-0.44876528308376246,0.150978223076785,-0.5299418797157507,Unf,-0.3811555448588634,GasA,0.9438946298625784,Y,FuseA,-0.7126757047829482,-0.7896048694403706,-1.4303190709029072,-0.7837943957835677,-0.25937554812958963,-0.9263528903097704,-0.7041422685728658,-1.0358208940192113,-0.6918569119896399,-0.8567919618869564,Typ,-0.8306984356853351,-0.8503757334571896,Detchd,0.5893013582549235,Unf,0.5311859777593461,0.7787845095617609,0.30472826908537903,0.2881724612677617,Y,1,1,0,0,0,0,GdPrv,No Shed,7,-0.6198406204523111,WD,Normal,11.790564777297387
17,20,RL,0.4863732839644962,0.6506907659205577,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.12031440506325804,1.2333426965818628,0.02843390353755681,-0.5995407253476911,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.8745592477576738,-0.6125305972905739,-0.23071708818414535,CBlock,-0.44876528308376246,0.150978223076785,-0.5299418797157507,ALQ,0.1178100429179758,GasA,0.9438946298625784,Y,SBrkr,-0.19538151829107436,-0.7896048694403706,-1.0027333563737986,1.1851299555093946,-0.25937554812958963,-0.9263528903097704,-0.7041422685728658,-1.0358208940192113,-0.6918569119896399,-0.8567919618869564,Typ,0.8496097828721008,0.871186616385678,Attchd,-0.2517223283795921,Fin,0.5311859777593461,0.26430393859264345,0.30472826908537903,0.2881724612677617,Y,0,0,0,0,0,0,No Fence,Shed,3,1.6713730135461482,WD,Normal,11.91170829631447
18,90,RL,0.425866671838857,0.5235505336014147,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,-1.4876758887905333,-0.5528264124431231,-0.0718792355603799,-0.7415855158249389,Gable,CompShg,MetalSd,MetalSd,None,-0.5580414751456682,-0.6125305972905739,-0.23071708818414535,Slab,-3.970863148246074,-5.04801829119891,-1.5453816316631035,No Basement,-2.7947565275933415,GasA,-1.1431129434464784,Y,SBrkr,0.8116178314131065,-0.7896048694403706,-0.17036649875713383,-0.7837943957835677,-0.25937554812958963,0.9994015151088947,-0.7041422685728658,-1.0358208940192113,-0.6918569119896399,-0.07376570795674366,Typ,-0.8306984356853351,-0.8503757334571896,CarPort,-0.37186856932738,Unf,0.5311859777593461,0.4572341527060625,0.30472826908537903,0.2881724612677617,Y,0,0,0,0,0,0,No Fence,Shed,10,-1.3835784984517976,WD,Normal,11.407576060361786
19,20,RL,0.06282699908502203,1.3440288328342849,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,-0.6836807418636376,-0.5528264124431231,1.1653161466475062,1.010300233394451,Gable,CompShg,VinylSd,VinylSd,None,-0.5580414751456682,-0.6125305972905739,-0.23071708818414535,PConc,-0.44876528308376246,0.150978223076785,-0.5299418797157507,GLQ,0.4369159420775822,GasA,0.9438946298625784,Y,SBrkr,0.1839675518029664,-0.7896048694403706,-0.6891704990524523,1.1851299555093946,-0.25937554812958963,-0.9263528903097704,1.34093921121685,0.3332889267808367,0.9612952113800275,-0.07376570795674366,Typ,-0.8306984356853351,-0.8503757334571896,Detchd,1.1099350690286711,Unf,0.5311859777593461,0.7787845095617609,0.30472826908537903,0.2881724612677617,Y,0,1,0,0,0,0,No Fence,No Shed,6,0.14389725754717525,WD,Normal,11.976665770490769
20,20,RL,0.30485344758757865,-0.38931633445003283,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.6836807418636376,0.34025814206936983,-0.37281865285419,-0.8362820428097708,Hip,CompShg,BrkFace,Plywood,None,-0.5580414751456682,-0.6125305972905739,-0.23071708818414535,CBlock,-0.44876528308376246,0.150978223076785,-0.5299418797157507,LwQ,0.19033411090879546,GasA,-1.1431129434464784,Y,SBrkr,0.959908831540777,-0.7896048694403706,-0.04779192725878938,-0.7837943957835677,-0.25937554812958963,-0.9263528903097704,-0.7041422685728658,0.3332889267808367,-0.6918569119896399,-0.07376570795674366,Min1,-0.8306984356853351,-0.8503757334571896,Attchd,-0.7323072921707438,Unf,-0.9022393997937148,-0.7325021676600217,0.30472826908537903,0.2881724612677617,Y,0,0,0,0,0,0,MnPrv,No Shed,5,0.9076351355466616,COD,Abnorml,11.842236406331557
22,45,RM,-0.4817325100457305,-0.42067759175542146,Pave,Grvl,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,0.9243095519901536,1.2333426965818628,-1.309074617768266,-1.54650599519601,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5580414751456682,-0.6125305972905739,-0.23071708818414535,PConc,-0.44876528308376246,0.150978223076785,-0.5299418797157507,Unf,-0.9468432751872566,GasA,0.9438946298625784,Y,FuseF,0.16327578434329143,-0.7896048694403706,-0.7062739276336166,-0.7837943957835677,-0.25937554812958963,-0.9263528903097704,-0.7041422685728658,0.3332889267808367,0.9612952113800275,-0.07376570795674366,Typ,0.8496097828721008,1.4450407329999673,Attchd,-1.853672207683431,Unf,-0.9022393997937148,-0.8075305842596847,0.30472826908537903,0.2881724612677617,N,0,0,1,0,0,0,GdPrv,No Shed,6,-0.6198406204523111,WD,Normal,11.84510995088398
24,120,RM,-1.2683184676790396,-1.3318492567092803,Pave,No Alley,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,-0.6836807418636376,1.2333426965818628,0.2290601817334302,-0.31545114439319544,Gable,CompShg,CemntBd,CmentBd,None,-0.5580414751456682,-0.6125305972905739,-0.23071708818414535,PConc,0.7252673386370082,0.150978223076785,-0.5299418797157507,GLQ,0.2222447008247561,GasA,-1.1431129434464784,Y,SBrkr,-0.0022583553341081657,-0.7896048694403706,-0.8431013562829314,1.1851299555093946,-0.25937554812958963,-0.9263528903097704,-0.7041422685728658,0.3332889267808367,-0.6918569119896399,-0.07376570795674366,Typ,0.8496097828721008,0.871186616385678,Attchd,-0.0114298464840162,Unf,0.5311859777593461,0.7573478191047144,0.30472826908537903,0.2881724612677617,Y,1,1,0,0,0,0,No Fence,No Shed,6,-0.6198406204523111,WD,Normal,11.774527900858466
25,20,RL,0.425866671838857,-0.19549811362573913,Pave,No Alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.6836807418636376,2.1264272510943556,-0.03844152252773433,0.8682554429172032,Gable,CompShg,Plywood,Plywood,None,-0.5580414751456682,-0.6125305972905739,2.4561290018826694,CBlock,-0.44876528308376246,0.150978223076785,0.4854978722316022,Rec,0.2802639552174118,GasA,0.9438946298625784,Y,SBrkr,-0.0022583553341081657,-0.7896048694403706,-0.8431013562829314,1.1851299555093946,-0.25937554812958963,-0.9263528903097704,-0.7041422685728658,0.3332889267808367,0.9612952113800275,-0.07376570795674366,Typ,0.8496097828721008,0.871186616385678,Attchd,-0.331819822344784,Unf,-0.9022393997937148,-0.8611223104023011,0.30472826908537903,0.2881724612677617,Y,1,1,0,0,0,0,MnPrv,No Shed,5,1.6713730135461482,WD,Normal,11.944714374881176
27,20,RL,-0.300212673668813,-0.4910285203053473,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.6836807418636376,1.2333426965818628,-0.606882644082709,0.8209071794247873,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5580414751456682,-0.6125305972905739,-0.23071708818414535,CBlock,-0.44876528308376246,0.150978223076785,0.4854978722316022,BLQ,-0.18389007992383394,GasA,-1.1431129434464784,Y,SBrkr,-0.5540388209254402,-0.7896048694403706,-1.2991927851139806,-0.7837943957835677,3.7039489102327385,-0.9263528903097704,-0.7041422685728658,0.3332889267808367,0.9612952113800275,-0.8567919618869564,Typ,-0.8306984356853351,-0.8503757334571896,Detchd,1.1499838160112672,Unf,0.5311859777593461,0.7787845095617609,0.30472826908537903,0.2881724612677617,Y,1,1,0,0,0,0,No Fence,No Shed,5,1.6713730135461482,WD,Normal,11.811554895830454
28,20,RL,1.9990385871054752,0.7176512882753064,Pave,No Alley,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,1.7283046989170494,-0.5528264124431231,1.2656292857454428,1.1996932873641148,Gable,CompShg,VinylSd,VinylSd,Stone,1.0337371058580451,1.3415397523106067,-0.23071708818414535,PConc,1.8992999603577787,0.150978223076785,-0.5299418797157507,GLQ,2.148483946660926,GasA,0.9438946298625784,Y,SBrkr,2.218658018671003,-0.7896048694403706,0.9926666447620416,1.1851299555093946,-0.25937554812958963,0.9994015151088947,-0.7041422685728658,0.3332889267808367,0.9612952113800275,0.7092605459734691,Typ,0.8496097828721008,1.4450407329999673,Attchd,1.270130056959055,RFn,1.964611355312407,1.8291823419570425,0.30472826908537903,0.2881724612677617,Y,0,1,0,0,0,0,No Fence,No Shed,5,1.6713730135461482,WD,Normal,12.631343648903036
29,20,RL,-1.086798631302122,2.0859627218788845,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.6836807418636376,0.34025814206936983,-0.40625636588683556,0.6788623889475395,Gable,CompShg,MetalSd,MetalSd,None,-0.5580414751456682,-0.6125305972905739,-0.23071708818414535,CBlock,-0.44876528308376246,0.150978223076785,2.516377376126308,BLQ,1.510272148341713,GasA,-1.1431129434464784,Y,SBrkr,1.8600007160366374,-0.7896048694403706,0.6962072160218595,1.1851299555093946,-0.25937554812958963,-0.9263528903097704,-0.7041422685728658,-1.0358208940192113,-0.6918569119896399,-0.07376570795674366,Typ,2.529918001429537,1.4450407329999673,Attchd,-0.7723560391533397,RFn,-0.9022393997937148,-0.5985228523034807,0.30472826908537903,0.2881724612677617,Y,1,1,0,0,0,0,No Fence,No Shed,12,-1.3835784984517976,WD,Normal,12.242891437918384
30,30,RM,-0.300212673668813,-0.7385281725532793,Pave,No Alley,IR1,Lvl,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,-1.4876758887905333,0.34025814206936983,-1.4093877568662025,-1.54650599519601,Gable,CompShg,MetalSd,MetalSd,None,-0.5580414751456682,-0.6125305972905739,-0.23071708818414535,BrkTil,-0.44876528308376246,0.150978223076785,-0.5299418797157507,Unf,-1.2862559133842926,GasA,-2.1866167301010067,N,SBrkr,-1.8645174267048537,-0.7896048694403706,-2.3824099285877223,-0.7837943957835677,-0.25937554812958963,-0.9263528903097704,-0.7041422685728658,-2.404930714819259,-2.345009035359307,-1.6398182158171692,Typ,-0.8306984356853351,-0.8503757334571896,Detchd,-2.254159677509391,Unf,-0.9022393997937148,-1.0218974888301504,-1.0244410355252103,0.2881724612677617,Y,1,0,1,0,0,0,No Fence,No Shed,5,0.14389725754717525,WD,Normal,11.134603622683905
31,70,C (all),-0.9052787949252046,-0.1237345158278228,Pave,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,-1.4876758887905333,-1.445910966955616,-1.6434517480947215,-1.54650599519601,Gambrel,CompShg,BrkFace,BrkFace,None,-0.5580414751456682,-0.6125305972905739,-2.91756317825096,BrkTil,-0.44876528308376246,0.150978223076785,-0.5299418797157507,Unf,-0.9120317225516632,GasA,-1.1431129434464784,N,SBrkr,-1.4196444263218422,1.022387859823366,-0.11050449872305863,-0.7837943957835677,-0.25937554812958963,-0.9263528903097704,-0.7041422685728658,0.3332889267808367,-0.6918569119896399,-0.07376570795674366,Typ,-0.8306984356853351,-0.8503757334571896,Detchd,-2.254159677509391,Unf,-0.9022393997937148,-0.9683057626875339,0.30472826908537903,-1.0413001052348552,N,0,1,1,0,0,0,MnPrv,No Shed,7,0.14389725754717525,WD,Normal,10.59665973278358
32,20,RL,0.425866671838857,-0.11130302644550659,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.6836807418636376,0.34025814206936983,-0.10531694859302546,1.104996760379283,Gable,CompShg,HdBoard,HdBoard,None,-0.5580414751456682,-0.6125305972905739,-0.23071708818414535,CBlock,-0.44876528308376246,0.150978223076785,-0.5299418797157507,Unf,0.7676256921157198,GasA,-0.09960915679194998,Y,SBrkr,0.5771111335367904,-0.7896048694403706,-0.3642053560103297,-0.7837943957835677,-0.25937554812958963,-0.9263528903097704,1.34093921121685,0.3332889267808367,0.9612952113800275,-0.07376570795674366,Typ,-0.8306984356853351,-0.8503757334571896,Attchd,-0.41191731630997597,Unf,-0.9022393997937148,-0.8557631377880395,0.30472826908537903,0.2881724612677617,Y,0,1,0,0,0,0,MnPrv,No Shed,6,0.14389725754717525,WD,Normal,11.914054519303123
