Id,Fence__4,Exterior1st__9,LandSlope__1,KitchenQual,MoSold__4,Heating__2,RoofStyle__2,Neighborhood__9,LandContour__1,MSSubClass__3,HouseStyle__3,RoofMatl__2,GarageFinish__3,SaleType__1,HouseStyle__2,ExterCond,Fence__1,GarageCond,HalfBath,MoSold__8,Functional__3,Neighborhood__18,GrLivArea,Exterior1st__2,Condition1__1,Neighborhood__6,MSSubClass__10,Exterior2nd__3,Fence__3,BsmtFinType1__4,Exterior1st__4,Exterior2nd__4,GarageType__4,LotShape__2,PavedDrive__1,Functional__2,Alley__2,MSSubClass__6,PavedDrive__2,Exterior2nd__9,RoofStyle__5,HouseStyle__5,BsmtFinType1__5,Exterior2nd__11,Exterior1st__7,BsmtFinType1__1,Alley__1,MSSubClass__5,MSSubClass__14,Neighborhood__13,Exterior2nd__8,Condition1__4,Exterior2nd__10,MoSold__10,MSSubClass__8,OverallQual,OverallQual,GarageType__5,MSSubClass__11,MoSold__2,MSSubClass__4,Exterior2nd__7,TotalBsmtSF,LotShape__1,MoSold__3,MoSold__7,Neighborhood__2,Functional__5,Neighborhood__10,SaleType__5,Electrical__1,Neighborhood__16,SaleType__8,SaleType__7,Functional__4,Exterior1st__1,Exterior2nd__2,Neighborhood__14,BedroomAbvGr,2ndFlrSF,GarageFinish__1,FireplaceQu,RoofStyle__1,Condition2__3,Electrical__3,RoofStyle__3,SaleType__3,Exterior2nd__14,Foundation__4,Neighborhood__5,HouseStyle__4,MSZoning__3,Exterior1st__6,MSSubClass__13,MoSold__1,BsmtFinType1__3,SaleCondition__2,Exterior1st__8,Condition1__7,LotShape__3,LotArea,Condition1__3,BsmtFinType1__2,Neighborhood__15,Exterior2nd__6,BldgType__4,Neighborhood__23,LotFrontage,Neighborhood__11,MasVnrArea,SaleCondition__5,GarageType__2,Condition1__2,MasVnrType__3,Neighborhood__19,LotConfig__4,MSSubClass__15,Neighborhood__1,GarageQual,BsmtFinType1__6,BldgType__1,OverallCond,Exterior1st__5,Neighborhood__21,LotConfig__2,Exterior2nd__1,Condition1__6,HouseStyle__6,BsmtHalfBath,ExterQual,FullBath,Foundation__3,SaleCondition__4,GarageType__6,HouseStyle__1,Exterior1st__3,SaleType__2,Condition2__2,Condition2__4,MasVnrType__1,Exterior2nd__12,GarageType__3,MSSubClass__12,LotConfig__1,Neighborhood__20,SaleType__6,Exterior2nd__5,Heating__3,GarageFinish__2,MoSold__9,YearBuilt,TotRmsAbvGrd,BsmtFullBath,RoofMatl__3,MoSold__11,MasVnrType__2,Neighborhood__8,BsmtExposure,LotConfig__3,MSSubClass__2,Fence__2,Functional__1,Exterior1st__11,LandContour__2,MoSold__6,GarageCars,Neighborhood__12,MSZoning__2,GarageType__1,Fireplaces,BldgType__2,Neighborhood__3,GarageArea,MSZoning__4,Condition1__5,SaleCondition__1,YrSold,Heating__1,HeatingQC,MSSubClass__7,Foundation__1,LandContour__3,MoSold__5,RoofMatl__1,Electrical__2,MSZoning__1,Foundation__2,BldgType__3,SaleCondition__3,1stFlrSF,Foundation__5,Exterior1st__12,BsmtQual,Condition2__1,SaleType__4,RoofStyle__4,MasVnrType__4,MSSubClass__1,LandSlope__2,Exterior1st__10,BsmtCond,GarageYrBlt,YearRemodAdd,MSSubClass__9,SalePrice
437,0,0,0,-0.6918569119896399,0,0,0,0,0,0,0,1,0,0,0,-0.2307170881841453,0,0.2881724612677617,-0.7041422685728658,0,0,0,-0.677768213331676,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12031440506325805,0.12031440506325805,1,0,0,0,0,-0.9149326852712959,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0358208940192113,0.2520196934896816,1,-0.8503757334571896,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1.2821232991800156,1,0,0,0,0,1,-1.5103449161815965,0,-0.5580414751456682,0,0,0,1,0,0,0,0,0.30472826908537903,0,0,2.126427251094356,0,0,0,0,0,1,-0.25937554812958963,-0.6125305972905739,-0.9263528903097704,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.6434517480947215,-0.07376570795674366,-0.7837943957835677,0,1,0,0,-0.5299418797157507,0,0,1,0,0,0,0,0.5311859777593461,0,0,0,-0.8306984356853351,1,0,0.04993703402217782,0,0,0,-1.3835784984517976,0,-1.1431129434464784,0,0,0,0,0,0,0,0,0,0,-1.1265110539764471,1,0,-1.6227979048045331,0,0,0,0,0,1,0,0.150978223076785,0.5492526112723275,-1.5465059951960098,1,11.661354090741
438,0,0,0,-0.6918569119896399,0,0,0,0,0,0,0,1,0,0,0,-0.2307170881841453,0,0.2881724612677617,-0.7041422685728658,0,0,0,-1.2877904993932043,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.12031440506325805,0.12031440506325805,1,0,1,0,0,-0.2303054834379585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0358208940192113,-0.7896048694403706,1,-0.8503757334571896,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-0.8300691398230623,1,0,0,0,0,0,-0.9052787949252046,0,-0.5580414751456682,0,0,0,1,0,0,0,0,0.30472826908537903,0,0,1.2333426965818628,0,0,0,0,0,1,-0.25937554812958963,1.3415397523106067,-0.9263528903097704,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.4428254698988483,-1.6398182158171692,-0.7837943957835677,0,0,0,0,-0.5299418797157507,0,0,1,0,0,0,0,-0.9022393997937148,0,0,0,-0.8306984356853351,1,0,-1.3434478456858487,0,0,0,0.9076351355466616,0,-0.09960915679194997,0,0,0,0,0,1,0,1,0,0,-0.5402443092856569,0,0,-0.4487652830837625,0,0,0,0,0,1,0,0.150978223076785,-2.0138671956138148,1.010300233394451,0,11.686887175419702
439,1,0,1,0.9612952113800276,0,0,0,0,1,0,0,0,0,0,0,-0.2307170881841453,0,0.2881724612677617,-0.7041422685728658,0,0,0,-1.8864104997339564,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6836807418636376,-0.6836807418636376,0,0,0,0,0,-1.5183329309549154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0358208940192113,-0.7896048694403706,0,1.4450407329999673,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.3160273611317872,0,0,0,0,0,0,-1.5103449161815965,0,-0.5580414751456682,0,0,0,0,0,0,0,0,1.6338975736959684,0,0,0.34025814206936983,0,0,0,0,0,0,-0.25937554812958963,-0.6125305972905739,-0.9263528903097704,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,-1.8775157393232405,-1.6398182158171692,-0.7837943957835677,0,0,1,0,-0.5299418797157507,0,0,0,0,0,0,0,-0.9022393997937148,0,0,1,0.8496097828721008,0,0,-0.4216701560328466,0,0,1,-0.6198406204523111,1,-1.1431129434464784,0,0,0,0,0,0,1,1,0,0,-1.26445617037428,0,0,-0.4487652830837625,0,0,0,0,0,0,0,0.150978223076785,0.5492526112723275,0.9156037064096192,0,11.411457364027743
440,0,0,0,0.9612952113800276,0,0,0,1,0,0,0,1,0,0,0,-0.2307170881841453,0,0.2881724612677617,-0.7041422685728658,0,0,0,-0.4554236417765396,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.12031440506325805,0.12031440506325805,1,0,1,0,0,-0.8104980273645157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3332889267808367,0.5992278811330324,1,-0.8503757334571896,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.9651509405232384,1,0,0,0,0,0,0.12333361121066118,0,-0.5580414751456682,0,0,0,1,0,0,0,0,0.30472826908537903,0,0,2.126427251094356,0,0,0,0,0,1,-0.25937554812958963,-0.6125305972905739,-0.9263528903097704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6434517480947215,0.7092605459734691,-0.7837943957835677,0,0,0,0,0.4854978722316022,0,0,1,0,0,0,0,0.5311859777593461,0,0,0,-0.8306984356853351,1,0,0.5215442240772022,0,0,0,0.9076351355466616,0,-0.09960915679194997,0,0,0,0,0,1,0,0,0,0,-1.2989424494737385,1,0,-0.4487652830837625,0,0,0,0,0,1,0,-1.5820206150151133,1.1499838160112672,0.8209071794247873,1,11.608244735642321
442,0,0,1,-2.3450090353593067,0,1,0,1,0,0,0,0,0,0,0,-0.2307170881841453,0,-3.7002452382400888,-0.7041422685728658,0,1,0,0.2401157871908104,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-1.4876758887905333,-1.4876758887905333,0,0,0,0,0,1.3826297886778705,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7023987475808848,-0.7896048694403706,0,-0.8503757334571896,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8956476135221069,0,0,0,0,0,0,1.6359989143516402,0,1.5908596092093448,0,0,0,0,0,0,0,0,-3.6827796447463887,0,0,-1.4459109669556158,0,0,0,0,0,0,-0.25937554812958963,-0.6125305972905739,0.9994015151088947,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.4731317919521267,1.4922867999036815,-0.7837943957835677,1,0,0,0,-0.5299418797157507,1,0,0,0,0,0,0,-2.335664777346776,0,0,0,-0.8306984356853351,0,0,-2.308098916252944,0,0,0,0.14389725754717525,0,-1.1431129434464784,0,0,1,0,0,0,1,0,1,1,1.308220250445305,0,0,-0.4487652830837625,0,1,1,0,0,0,0,0.150978223076785,0.07320940755564223,-1.3097646777339302,0,11.678448377988165
443,0,0,1,-0.6918569119896399,0,0,0,0,1,0,0,0,0,0,0,-0.2307170881841453,1,0.2881724612677617,-0.7041422685728658,0,0,0,0.6192417874066201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.6836807418636376,-0.6836807418636376,0,0,0,0,0,0.332481284170802,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3332889267808367,0.41748609541346604,0,1.4450407329999673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7622610159195193,0,1,0,0,0,0,-0.7842655706739263,0,-0.5580414751456682,0,0,0,0,0,0,0,0,0.30472826908537903,0,0,1.2333426965818628,0,0,0,0,0,1,-0.25937554812958963,-0.6125305972905739,0.9994015151088947,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1.309074617768266,1.4922867999036815,-0.7837943957835677,0,0,1,0,-0.5299418797157507,0,0,0,0,0,0,0,0.5311859777593461,0,0,1,0.8496097828721008,0,0,-0.3787967751187534,0,0,1,0.14389725754717525,1,-1.1431129434464784,0,0,0,0,0,0,0,1,0,0,0.23224834254220794,0,0,-0.4487652830837625,0,0,0,0,1,0,0,0.150978223076785,-1.8536722076834309,0.4421210714854597,0,12.000897933306716
444,0,0,0,0.9612952113800276,0,0,1,0,0,0,0,0,0,0,1,-0.2307170881841453,0,0.2881724612677617,-0.7041422685728658,0,0,0,-0.27868821310450803,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9243095519901536,0.9243095519901536,0,0,0,0,0,0.8546545737047034,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0358208940192113,-0.7896048694403706,0,1.4450407329999673,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-1.4171744792879053,0,0,0,0,1,0,-0.7237589585482871,0,0.014998814015668629,0,0,1,0,0,0,0,0,0.30472826908537903,0,0,-0.5528264124431231,0,0,1,0,0,0,-0.25937554812958963,1.3415397523106067,0.9994015151088947,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.2321915727127972,-0.07376570795674366,-0.7837943957835677,0,0,0,0,1.500937624178955,0,0,0,1,0,1,0,1.964611355312407,0,1,0,0.8496097828721008,0,0,1.1646449377885992,0,0,0,-0.6198406204523111,0,0.9438946298625784,0,1,0,1,1,0,0,0,0,0,0.6805699708351652,0,0,1.8992999603577787,1,0,0,0,0,0,0,0.150978223076785,1.2300813099764591,1.152345023871699,0,12.058158312538195
445,0,0,0,0.9612952113800276,0,0,1,0,0,0,0,0,0,1,0,2.4561290018826694,0,0.2881724612677617,1.3409392112168501,0,0,0,1.5741832165216292,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.9243095519901536,0.9243095519901536,0,0,0,1,0,-0.14037563912934214,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7023987475808848,1.8551449973742156,1,0.8711866163856781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05310105342829885,0,0,0,0,0,0,0.30485344758757865,0,-0.5580414751456682,0,0,1,1,0,0,0,0,0.30472826908537903,0,1,-0.5528264124431231,0,0,1,0,0,0,-0.25937554812958963,1.3415397523106067,0.9994015151088947,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.8309390163210504,1.4922867999036815,1.1851299555093946,0,0,0,0,-0.5299418797157507,0,0,0,1,0,1,0,0.5311859777593461,0,1,0,0.8496097828721008,0,0,0.3339731825780448,0,0,0,0.14389725754717525,0,0.9438946298625784,0,1,0,0,1,0,0,0,0,0,-0.440234099897228,0,0,0.7252673386370082,1,0,0,0,0,0,0,0.150978223076785,0.7094475992027114,0.5841658619627076,0,12.25486757159303
446,1,0,0,-0.6918569119896399,0,0,0,1,0,0,0,1,0,0,1,-0.2307170881841453,0,0.2881724612677617,-0.7041422685728658,0,0,0,0.9499080733091309,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.12031440506325805,0.12031440506325805,0,0,1,0,0,1.3710259377993392,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3332889267808367,-0.7896048694403706,1,1.4450407329999673,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.259098850377597,1,0,0,0,0,0,0.4863732839644962,0,-0.5580414751456682,0,1,0,1,0,0,0,0,0.30472826908537903,0,0,-0.5528264124431231,0,0,0,0,0,0,-0.25937554812958963,-0.6125305972905739,-0.9263528903097704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4396940789194812,0.7092605459734691,-0.7837943957835677,0,0,0,0,-0.5299418797157507,0,0,0,0,0,0,0,0.5311859777593461,0,0,0,0.8496097828721008,1,0,0.26430393859264345,0,0,0,0.9076351355466616,0,-2.1866167301010067,0,0,0,0,0,1,0,0,0,0,2.166928600021816,0,0,-0.4487652830837625,0,0,0,0,0,1,0,0.150978223076785,-0.8124047861359358,-1.2624164142415144,0,11.755879486687114
448,0,0,0,0.9612952113800276,0,0,1,0,0,0,0,0,0,1,0,-0.2307170881841453,0,0.2881724612677617,1.3409392112168501,0,0,0,1.5114706450573603,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9243095519901536,0.9243095519901536,0,0,0,1,0,-0.09686119833485037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7023987475808848,1.7330796189058495,0,0.8711866163856781,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6430623519814092,0,0,0,0,0,0,-0.058186225166256315,0,-0.5580414751456682,0,0,1,1,1,0,0,0,0.30472826908537903,0,1,-0.5528264124431231,0,0,0,0,0,0,-0.25937554812958963,1.3415397523106067,0.9994015151088947,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9646898684516328,3.0583393077641072,-0.7837943957835677,0,0,0,0,-0.5299418797157507,0,0,0,1,0,1,0,0.5311859777593461,0,1,0,0.8496097828721008,0,0,0.0017044804938230525,0,0,0,-1.3835784984517976,0,-0.09960915679194997,0,1,0,0,1,0,0,0,0,0,-0.360915657968474,0,0,0.7252673386370082,1,0,0,0,0,0,0,0.150978223076785,0.8696425871330953,0.7735589159323714,0,12.205577522977233
449,0,0,0,-0.6918569119896399,0,0,0,0,0,0,0,1,0,0,0,-0.2307170881841453,0,0.2881724612677617,-0.7041422685728658,0,0,0,0.05767921565839074,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12031440506325805,0.12031440506325805,1,0,0,0,0,-0.5320056062797682,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3332889267808367,0.8270832542739813,1,1.4450407329999673,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-0.0954811308680132,1,0,0,1,0,0,-0.9052787949252046,0,-0.5580414751456682,0,0,0,1,0,0,0,0,0.30472826908537903,0,0,0.34025814206936983,0,0,0,0,0,1,-0.25937554812958963,-0.6125305972905739,0.9994015151088947,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0750106265397472,0.7092605459734691,-0.7837943957835677,0,0,0,0,-0.5299418797157507,0,0,1,0,0,0,0,-0.9022393997937148,0,0,0,0.8496097828721008,1,0,-1.2469827386291392,0,0,0,-1.3835784984517976,0,-1.1431129434464784,0,0,0,1,0,1,0,0,0,0,-0.9678741701189392,1,0,-0.4487652830837625,0,0,0,0,0,1,0,0.150978223076785,-1.5733309788052594,-1.5465059951960098,1,11.691080018519528
450,0,0,1,-0.6918569119896399,0,0,0,0,0,0,1,0,0,0,0,2.4561290018826694,0,0.2881724612677617,1.3409392112168501,0,1,0,-0.4924810703690623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.291671035717429,-2.291671035717429,0,1,0,0,0,-0.9120317225516632,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0358208940192113,0.5775273694053229,0,-0.8503757334571896,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8300691398230623,0,1,0,0,0,0,-0.9052787949252046,0,-0.5580414751456682,0,0,0,0,0,0,0,0,0.30472826908537903,0,0,1.2333426965818628,0,0,0,0,1,0,-0.25937554812958963,-0.6125305972905739,-0.9263528903097704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7071957831806457,-0.07376570795674366,-0.7837943957835677,0,0,0,0,-0.5299418797157507,1,0,0,0,1,0,0,-0.9022393997937148,0,0,1,-0.8306984356853351,0,0,-0.6574737510603588,0,0,0,-0.6198406204523111,0,0.9438946298625784,0,0,1,0,0,0,0,0,1,1,-1.3161855890234675,0,0,-0.4487652830837625,0,0,1,1,0,0,0,0.150978223076785,0.18881388842896368,0.9156037064096192,0,11.695255355062795
451,0,0,0,0.9612952113800276,0,0,0,0,0,0,0,1,0,0,1,-0.2307170881841453,0,-1.0413001052348552,-0.7041422685728658,0,0,0,-1.5471924995408637,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.12031440506325805,0.12031440506325805,1,0,0,0,0,-0.4362738365318864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0358208940192113,-0.7896048694403706,1,-0.8503757334571896,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-0.9193498362960606,1,0,0,0,0,1,0.30485344758757865,0,-0.5580414751456682,0,0,0,1,0,0,0,0,-1.0244410355252105,0,0,2.126427251094356,0,0,0,0,0,0,-0.25937554812958963,-0.6125305972905739,-0.9263528903097704,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-1.309074617768266,-0.8567919618869564,-0.7837943957835677,0,0,0,0,-0.5299418797157507,0,0,1,0,0,0,0,-0.9022393997937148,0,0,0,-0.8306984356853351,1,0,-0.8611223104023011,0,0,0,-1.3835784984517976,0,0.9438946298625784,0,0,0,1,0,0,0,0,0,0,-0.8540694490907269,1,0,-0.4487652830837625,0,0,0,0,0,1,0,0.150978223076785,-1.7735747137182392,1.0576484968868671,0,11.608244735642321
453,0,0,0,-0.6918569119896399,0,0,0,0,0,0,0,1,0,0,0,-0.2307170881841453,0,0.2881724612677617,1.3409392112168501,0,0,0,1.1408963591321326,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12031440506325805,0.12031440506325805,0,0,0,0,0,-0.265117036073552,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.3332889267808367,1.5649006530161018,0,-0.8503757334571896,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.10314016539944812,1,0,0,0,0,0,1.0309327930952483,0,-0.2237679731348884,0,1,0,0,0,0,0,0,0.30472826908537903,0,0,-0.5528264124431231,1,0,0,0,0,0,-0.25937554812958963,1.3415397523106067,0.9994015151088947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8978144423863416,0.7092605459734691,1.1851299555093946,0,0,0,0,-0.5299418797157507,0,0,1,0,0,0,0,0.5311859777593461,0,0,0,-0.8306984356853351,1,0,-0.046528073034531714,0,0,0,-0.6198406204523111,0,0.9438946298625784,0,0,0,0,0,1,0,1,0,0,-0.5954223558447901,0,0,1.8992999603577787,0,0,0,0,0,1,0,0.150978223076785,0.7895450931679033,0.6788623889475395,0,12.225880174775126
454,0,1,0,0.9612952113800276,1,0,1,0,0,0,0,0,1,0,0,-0.2307170881841453,0,0.2881724612677617,1.3409392112168501,0,0,0,0.6677015017199189,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.7283046989170494,1.7283046989170494,0,0,0,1,0,-0.5668171589153617,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.3332889267808367,1.3912965591944264,0,-0.8503757334571896,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017532408971225096,0,0,0,0,0,0,0.6073865082157744,0,-0.5580414751456682,0,0,0,1,0,0,0,0,0.30472826908537903,0,1,-0.5528264124431231,0,0,1,1,0,0,-0.25937554812958963,1.3415397523106067,0.9994015151088947,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.2990669987780885,-0.07376570795674366,-0.7837943957835677,0,0,0,0,-0.5299418797157507,0,0,0,0,0,1,0,0.5311859777593461,0,0,0,-0.8306984356853351,0,0,1.3147017709879252,1,0,0,0.9076351355466616,0,0.9438946298625784,0,1,0,0,0,0,0,0,0,0,-0.9471824026592642,0,0,0.7252673386370082,0,0,0,0,0,0,0,0.150978223076785,1.270130056959055,1.1996932873641148,0,12.25486757159303
456,0,0,0,-0.6918569119896399,0,0,0,0,0,0,0,0,0,1,1,-0.2307170881841453,0,0.2881724612677617,1.3409392112168501,0,0,0,-0.3242973559876129,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.9243095519901536,0.9243095519901536,0,0,0,0,0,0.8082391701905789,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.3332889267808367,-0.7896048694403706,1,0.8711866163856781,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.18705271873008256,0,0,0,0,0,0,0.9099195688439704,0,1.988804254460273,0,0,1,0,0,0,0,0,0.30472826908537903,0,1,0.34025814206936983,0,0,1,0,0,0,-0.25937554812958963,-0.6125305972905739,-0.9263528903097704,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.12874704263549352,-0.07376570795674366,-0.7837943957835677,0,0,0,0,-0.5299418797157507,0,1,0,1,0,1,0,0.5311859777593461,0,1,0,0.8496097828721008,0,0,0.5215442240772022,0,0,0,-0.6198406204523111,0,-2.1866167301010067,0,0,0,0,1,0,0,0,0,0,0.625391924276032,0,0,-0.4487652830837625,1,0,0,0,0,0,0,0.150978223076785,-0.13157608743180413,-0.4574959348704433,0,12.075400019877524
457,0,0,1,-0.6918569119896399,0,0,0,0,1,0,0,0,0,0,0,-0.2307170881841453,1,-1.0413001052348552,-0.7041422685728658,0,0,0,-0.033539070107819084,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6836807418636376,-0.6836807418636376,0,0,0,0,0,-0.9845557905424828,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7023987475808848,1.1634411860534772,0,-0.8503757334571896,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1.233810010898741,0,1,0,0,0,0,-1.8733845889354312,0,-0.5580414751456682,1,0,0,0,0,0,1,0,-1.0244410355252105,0,0,-0.5528264124431231,0,0,0,0,0,0,-0.25937554812958963,-0.6125305972905739,-0.9263528903097704,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1.777202600225304,0.7092605459734691,-0.7837943957835677,0,0,1,1,-0.5299418797157507,0,0,0,0,0,0,1,1.964611355312407,0,0,1,-0.8306984356853351,0,0,0.4411566348632776,0,0,0,0.14389725754717525,1,-2.1866167301010067,0,0,0,0,0,0,0,0,0,0,-1.505860124070488,1,0,-0.4487652830837625,0,0,0,0,0,0,0,0.150978223076785,-2.4143546654397747,-1.5465059951960098,0,11.492732961682279
459,0,1,0,0.9612952113800276,1,0,0,0,0,0,0,0,0,0,0,2.4561290018826694,0,0.2881724612677617,-0.7041422685728658,0,0,0,0.8843449304146673,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.7283046989170494,1.7283046989170494,1,0,0,0,0,-1.0889904484492632,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.3332889267808367,1.469960914207373,1,1.4450407329999673,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0843496044613483,0,0,0,0,0,0,-0.300212673668813,0,-0.5580414751456682,0,0,0,1,0,0,0,0,0.30472826908537903,0,1,1.2333426965818628,0,0,1,0,0,0,-0.25937554812958963,-0.6125305972905739,-0.9263528903097704,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.4762631829314938,0.7092605459734691,-0.7837943957835677,0,0,0,0,-0.5299418797157507,0,0,0,0,0,1,0,-0.9022393997937148,0,0,0,0.8496097828721008,0,0,-1.0862075602012902,1,0,0,0.14389725754717525,0,-2.1866167301010067,0,1,0,0,0,0,0,0,0,0,-0.7850968908918105,0,0,-0.4487652830837625,0,0,0,0,0,0,0,0.150978223076785,-2.0539159425964106,0.6315141254551235,0,11.989165855127435
