Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBaths,CarCapacity
11,20,RL,0.02664194368455002,0.1384648137024872,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.7730950355661087,-0.5072951451971087,-0.20782016719640253,-0.9211822137405401,Hip,CompShg,HdBoard,HdBoard,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,CBlock,-0.8366880209714778,-0.009719039964690398,-0.6480119204930016,Rec,GasA,0.8864324854613885,Y,SBrkr,-0.9221087046212884,0.16963124030871665,-0.7710975407421293,-0.9258163211985456,Typ,-0.9246099128032265,0.0010438362450241971,Detchd,-0.5270043308357276,Unf,0.15350177661026865,0.12758014784646926,Y,0,0,0,0,0,0,No Fence,No Shed,2,0.15747704540376914,WD,Normal,11.771443882099636,-0.5919892494310323,-0.2688159335784454,-0.8082701090392601
12,60,RL,0.7339673559833136,0.23169002149666534,Pave,No Alley,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2.0715044896209864,-0.5072951451971087,1.1129526929239262,1.0413406977310733,Hip,CompShg,WdShing,Wd Shng,Stone,1.0393841194336955,2.771091670325211,-0.2301713547281517,PConc,2.0700258811381578,-0.009719039964690398,-0.6480119204930016,GLQ,GasA,0.8864324854613885,Y,SBrkr,1.6619160883058497,1.3849744755426652,2.2541346702603136,2.9098650322681268,Typ,2.179779846245949,1.0156526664083139,BuiltIn,1.0819825404503949,Fin,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,No Fence,No Shed,7,-1.3630629029319592,New,Partial,12.75130259456002,1.224864923155912,2.2098157259148246,1.6665096274434856
13,20,RL,0.1209519986577185,0.36611974102307693,Pave,No Alley,IR2,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.7730950355661087,0.3908667512174447,-0.30687813170542727,-1.0647814511652924,Hip,CompShg,HdBoard,Plywood,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,CBlock,-0.8366880209714778,-0.009719039964690398,-0.6480119204930016,ALQ,GasA,-1.2014811878870841,Y,SBrkr,-1.179706191766673,-1.045711994925232,-0.7710975407421293,-1.5650965467763245,Typ,-0.9246099128032265,0.0010438362450241971,Detchd,-0.6476783461821868,Unf,0.15350177661026865,0.12758014784646926,Y,1,0,0,0,1,0,No Fence,No Shed,9,0.15747704540376914,WD,Normal,11.87757552297847,-0.9197656188336101,-0.2688159335784454,-0.8516872973986066
14,20,RL,1.016897520902819,0.06790208736103748,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6492047270274389,-0.5072951451971087,1.1459720144269347,1.0892071102059908,Gable,CompShg,VinylSd,VinylSd,Stone,1.1517293529398982,1.0437502187073582,-0.2301713547281517,PConc,0.61666893008334,-0.009719039964690398,1.2910327188036244,Unf,GasA,0.8864324854613885,Y,SBrkr,-0.00844261740250294,0.16963124030871665,0.7415185647590924,0.3527441299570118,Typ,0.6275849667213612,1.0156526664083139,Attchd,1.1222072122325484,RFn,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,No Fence,No Shed,8,-0.6027929287640951,New,Partial,12.540761149388421,0.5705925607937354,-0.2688159335784454,2.0898272139471135
15,20,RL,0.16810702614430273,0.10241086593678297,Pave,No Alley,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.06194515426933488,-0.5072951451971087,-0.3729167747114437,-1.1605142761151275,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.6237067554607459,-0.6835912329104947,-0.2301713547281517,CBlock,-0.8366880209714778,-0.009719039964690398,-0.6480119204930016,BLQ,GasA,-1.2014811878870841,Y,SBrkr,-0.4934503861684221,-1.045711994925232,-0.7710975407421293,-0.9258163211985456,Typ,0.6275849667213612,-2.627218319016288,Attchd,-0.7281276897464929,RFn,0.15350177661026865,0.12758014784646926,Y,0,1,1,0,0,0,GdWo,No Shed,5,0.15747704540376914,WD,Normal,11.964007453736913,-0.04654888472205539,0.35084198129487204,-0.8516872973986066
16,45,RM,-0.8693035785605504,-0.5156568100467184,Pave,No Alley,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,0.6492047270274389,2.1871905440465516,-1.3965157413046987,0.8020086353564864,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,BrkTil,-0.8366880209714778,-0.009719039964690398,-0.6480119204930016,Unf,GasA,0.8864324854613885,Y,FuseA,-1.2964300531294253,-1.045711994925232,-0.7710975407421293,-0.9258163211985456,Typ,-0.9246099128032265,0.0010438362450241971,Detchd,0.518837135500252,Unf,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,GdPrv,No Shed,7,-0.6027929287640951,WD,Normal,11.790564777297387,-1.096457567964687,-1.5081317633250804,0.23374241158505393
17,20,RL,0.16810702614430273,0.14374414176817962,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.06194515426933488,1.2890286476319983,-0.042723559681361434,-0.6818501513659533,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.4439543818508219,-0.6835912329104947,-0.2301713547281517,CBlock,-0.8366880209714778,-0.009719039964690398,-0.6480119204930016,ALQ,GasA,0.8864324854613885,Y,SBrkr,-0.9945579978809278,-1.045711994925232,-0.7710975407421293,-0.9258163211985456,Typ,0.6275849667213612,-0.8057828263039871,Attchd,-0.32588097192496224,Fin,0.15350177661026865,0.12758014784646926,Y,0,0,0,0,0,0,No Fence,Shed,3,1.6780169937394978,WD,Normal,11.91170829631447,-0.6841763533255073,-0.2688159335784454,-0.026760718571024567
18,90,RL,0.1209519986577185,0.08580029714472638,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,-1.4842449168628824,-0.5072951451971087,-0.14178152419038614,-0.8254493887907055,Gable,CompShg,MetalSd,MetalSd,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,Slab,0.001629572008344983,-9.988735831988287e-06,0.002323283698305942,No Basement,GasA,-1.2014811878870841,Y,SBrkr,-0.4069137303305195,-1.045711994925232,-0.7710975407421293,-0.2865360956207669,Typ,-0.9246099128032265,0.0010438362450241971,CarPort,-0.44655498727142146,Unf,0.15350177661026865,0.12758014784646926,Y,0,0,0,0,0,0,No Fence,Shed,10,-1.3630629029319592,WD,Normal,11.407576060361786,-1.5958043807264268,-0.2688159335784454,0.07092795523750488
19,20,RL,-0.16197816626178693,0.45973124111474467,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,-0.7730950355661087,-0.5072951451971087,1.0799333714209183,0.9456078727812383,Gable,CompShg,VinylSd,VinylSd,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,PConc,-0.8366880209714778,-0.009719039964690398,-0.6480119204930016,GLQ,GasA,0.8864324854613885,Y,SBrkr,-0.7731851573653631,0.16963124030871665,0.7415185647590924,-0.2865360956207669,Typ,-0.9246099128032265,0.0010438362450241971,Detchd,1.0417578686682418,Unf,0.15350177661026865,0.12758014784646926,Y,0,1,0,0,0,0,No Fence,No Shed,6,0.15747704540376914,WD,Normal,11.976665770490769,-0.4024935358701671,0.35084198129487204,0.23374241158505393
20,20,RL,0.02664194368455002,-0.3302365072516679,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.7730950355661087,0.3908667512174447,-0.43895541771746016,-0.9211822137405401,Hip,CompShg,BrkFace,Plywood,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,CBlock,-0.8366880209714778,-0.009719039964690398,-0.6480119204930016,LwQ,GasA,-1.2014811878870841,Y,SBrkr,-0.3203770744926169,0.16963124030871665,-0.7710975407421293,-0.2865360956207669,Min1,-0.9246099128032265,0.0010438362450241971,Attchd,-0.808577033310799,Unf,0.15350177661026865,0.12758014784646926,Y,0,0,0,0,0,0,MnPrv,No Shed,5,0.9177470195716333,COD,Abnorml,11.842236406331557,-0.22324083385313245,-1.5081317633250804,-0.9303809512999219
21,60,RL,1.4884477957686613,0.5266885726796239,Pave,No Alley,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,1.3603546083242128,-0.5072951451971087,1.1129526929239262,1.0413406977310733,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.5674067169128476,1.0437502187073582,-0.2301713547281517,PConc,2.0700258811381578,-0.009719039964690398,1.2910327188036244,Unf,GasA,0.8864324854613885,Y,SBrkr,1.7665650674586617,1.3849744755426652,0.7415185647590924,1.6313045811125693,Typ,0.6275849667213612,1.0156526664083139,BuiltIn,1.0819825404503949,RFn,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,No Fence,No Shed,11,-1.3630629029319592,New,Partial,12.692506186542175,1.2696780986601708,1.5901578110415067,2.142741912260067
22,45,RM,-0.586373413641045,-0.3445293222587864,Pave,Grvl,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,0.6492047270274389,1.2890286476319983,-1.3634964198016903,-1.6391784008643016,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,PConc,-0.8366880209714778,-0.009719039964690398,-0.6480119204930016,Unf,GasA,0.8864324854613885,Y,FuseF,-0.785260039575303,0.16963124030871665,0.7415185647590924,-0.2865360956207669,Typ,0.6275849667213612,1.0156526664083139,Attchd,-1.934867843211084,Unf,0.15350177661026865,0.12758014784646926,N,0,0,1,0,0,0,GdPrv,No Shed,6,-0.6027929287640951,WD,Normal,11.84510995088398,-1.0209153578289367,-1.5081317633250804,-0.9493759712071359
23,20,RL,0.26241708111747114,-0.049273242877501316,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1.3603546083242128,-0.5072951451971087,1.0138947284149018,0.8498750478314037,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.011297811057145,1.0437502187073582,-0.2301713547281517,PConc,0.61666893008334,-0.009719039964690398,-0.6480119204930016,Unf,GasA,0.8864324854613885,Y,SBrkr,0.5973139734628152,0.16963124030871665,0.7415185647590924,0.3527441299570118,Typ,0.6275849667213612,1.0156526664083139,Attchd,0.9613085251039356,RFn,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,No Fence,No Shed,9,0.15747704540376914,WD,Normal,12.345838935721968,1.318332403493366,-0.2688159335784454,0.11977229214176961
24,120,RM,-1.1993887709666404,-0.7597935420602013,Pave,No Alley,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,-0.7730950355661087,1.2890286476319983,0.1553923693366879,-0.39465167651644883,Gable,CompShg,CemntBd,CmentBd,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,PConc,0.61666893008334,-0.009719039964690398,-0.6480119204930016,GLQ,GasA,-1.2014811878870841,Y,SBrkr,-0.8818590972548221,0.16963124030871665,-0.7710975407421293,-0.2865360956207669,Typ,0.6275849667213612,-0.8057828263039871,Attchd,-0.0845329412320439,Unf,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,No Fence,No Shed,6,-0.6027929287640951,WD,Normal,11.774527900858464,-0.566381720571456,-0.2688159335784454,0.22288811449521734
25,20,RL,0.1209519986577185,-0.24190433522569257,Pave,No Alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.7730950355661087,2.1871905440465516,-0.10876220268737789,0.8020086353564864,Gable,CompShg,Plywood,Plywood,None,-0.5671527197050009,-0.6835912329104947,2.454547326821011,CBlock,-0.8366880209714778,-0.009719039964690398,0.3215103991553114,Rec,GasA,0.8864324854613885,Y,SBrkr,-0.8818590972548221,0.16963124030871665,0.7415185647590924,-0.2865360956207669,Typ,0.6275849667213612,-0.8057828263039871,Attchd,-0.40633031548926835,Unf,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,MnPrv,No Shed,5,1.6780169937394978,WD,Normal,11.944714374881176,-0.5407741917118796,-0.2688159335784454,-0.9629438425694316
26,20,RL,1.912843043147919,0.5286200341670724,Pave,No Alley,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,1.3603546083242128,-0.5072951451971087,1.1789913359299427,1.0892071102059908,Gable,CompShg,VinylSd,VinylSd,Stone,3.0278947524934807,1.0437502187073582,-0.2301713547281517,PConc,0.61666893008334,-0.009719039964690398,-0.6480119204930016,Unf,GasA,0.8864324854613885,Y,SBrkr,0.20488030163976856,0.16963124030871665,0.7415185647590924,0.3527441299570118,Typ,0.6275849667213612,1.0156526664083139,Attchd,1.1624318840147008,RFn,0.15350177661026865,0.12758014784646926,Y,0,1,0,0,0,0,No Fence,No Shed,7,0.9177470195716333,WD,Normal,12.454107814022276,0.7984995676439653,-0.2688159335784454,2.29334528438155
27,20,RL,-0.44490833118129247,-0.3765915829504306,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.7730950355661087,1.2890286476319983,-0.6700906682385177,0.7541422228815688,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,CBlock,-0.8366880209714778,-0.009719039964690398,0.3215103991553114,BLQ,GasA,-1.2014811878870841,Y,SBrkr,-1.2038559561865527,0.16963124030871665,0.7415185647590924,-0.9258163211985456,Typ,-0.9246099128032265,0.0010438362450241971,Detchd,1.0819825404503949,Unf,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,No Fence,No Shed,5,1.6780169937394978,WD,Normal,11.811554895830454,-0.9504946534651016,-0.8884738484517628,0.23374241158505393
28,20,RL,1.3469827133089087,0.174261233269865,Pave,No Alley,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,1.3603546083242128,-0.5072951451971087,1.1789913359299427,1.137073522680908,Gable,CompShg,VinylSd,VinylSd,Stone,0.5562996153570244,1.0437502187073582,-0.2301713547281517,PConc,2.0700258811381578,-0.009719039964690398,-0.6480119204930016,GLQ,GasA,0.8864324854613885,Y,SBrkr,0.4141782599453934,0.16963124030871665,0.7415185647590924,0.3527441299570118,Typ,0.6275849667213612,1.0156526664083139,Attchd,1.202656555796854,RFn,0.15350177661026865,0.12758014784646926,Y,0,1,0,0,0,0,No Fence,No Shed,5,1.6780169937394978,WD,Normal,12.631343648903036,1.1083506668448395,0.9704998961681895,1.8130426381562799
29,20,RL,-1.0579236885068872,0.7978657655173852,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.7730950355661087,0.3908667512174447,-0.4719747392204683,0.6105429854568166,Gable,CompShg,MetalSd,MetalSd,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,CBlock,-0.8366880209714778,-0.009719039964690398,2.2605550384519373,BLQ,GasA,-1.2014811878870841,Y,SBrkr,0.20488030163976856,-1.045711994925232,-0.7710975407421293,-0.2865360956207669,Typ,2.179779846245949,1.0156526664083139,Attchd,-0.848801705092952,RFn,0.15350177661026865,0.12758014784646926,Y,1,1,0,0,0,0,No Fence,No Shed,12,-1.3630629029319592,WD,Normal,12.242891437918384,0.693508699319702,-0.2688159335784454,-0.8964612728941824
30,30,RM,-0.44490833118129247,-0.4893889338174196,Pave,No Alley,IR1,Lvl,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,-1.4842449168628824,0.3908667512174447,-1.4625543843107152,-1.6391784008643016,Gable,CompShg,MetalSd,MetalSd,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,BrkTil,-0.8366880209714778,-0.009719039964690398,-0.6480119204930016,Unf,GasA,-2.2454380245613206,N,SBrkr,-1.968598496149413,-2.26105523015918,-2.283713646243351,-1.5650965467763245,Typ,-0.9246099128032265,0.0010438362450241971,Detchd,-2.337114561032616,Unf,-3.9160124749896963,0.12758014784646926,Y,1,0,1,0,0,0,No Fence,No Shed,5,0.15747704540376914,WD,Normal,11.134603622683905,-1.9235807501290039,-1.5081317633250804,-1.003647456656319
31,70,C (all),-0.9164586060471347,-0.2091982540382323,Pave,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,-1.4842449168628824,-1.405457041611662,-1.6936896348317727,-1.6391784008643016,Gambrel,CompShg,BrkFace,BrkFace,None,-0.5671527197050009,-0.6835912329104947,-2.914890036277315,BrkTil,-0.8366880209714778,-0.009719039964690398,-0.6480119204930016,Unf,GasA,-1.2014811878870841,N,SBrkr,-0.3646516425957299,0.16963124030871665,-0.7710975407421293,-0.2865360956207669,Typ,-0.9246099128032265,0.0010438362450241971,Detchd,-2.337114561032616,Unf,0.15350177661026865,-4.2151274540806325,N,0,1,1,0,0,0,MnPrv,No Shed,7,0.15747704540376914,WD,Normal,10.59665973278358,-0.7379521639306177,-1.5081317633250804,-0.9900795852940232
32,20,RL,0.1209519986577185,-0.20353263367505028,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.7730950355661087,0.3908667512174447,-0.17480084569339435,1.0413406977310733,Gable,CompShg,HdBoard,HdBoard,None,-0.5671527197050009,-0.6835912329104947,-0.2301713547281517,CBlock,-0.8366880209714778,-0.009719039964690398,-0.6480119204930016,Unf,GasA,-0.15752435121284789,Y,SBrkr,-0.5437623953765051,0.16963124030871665,0.7415185647590924,-0.2865360956207669,Typ,-0.9246099128032265,0.0010438362450241971,Attchd,-0.48677965905357445,Unf,0.15350177661026865,0.12758014784646926,Y,0,1,0,0,0,0,MnPrv,No Shed,6,0.15747704540376914,WD,Normal,11.914054519303123,-0.11056770687099636,-0.8884738484517628,-0.9615870554332021
