Id,MSSubClass__80,MSZoning__FV,MoSold__3,MSSubClass__60,Condition2__PosN,MasVnrType__None,YearRemodAdd,Neighborhood__CollgCr,OverallQual,SaleType__CWD,SaleCondition__Normal,Neighborhood__OldTown,GarageType__Attchd,Foundation__Wood,Exterior1st__CemntBd,Neighborhood__StoneBr,RoofStyle__Shed,Neighborhood__Sawyer,MSZoning__RM,Electrical__FuseP,MSSubClass__180,ExterCond,SaleCondition__AdjLand,HeatingQC,MSSubClass__85,Neighborhood__BrkSide,Condition2__Norm,MSSubClass__190,MoSold__4,SaleType__Con,LandSlope__Sev,YrSold,SaleCondition__Alloca,MasVnrArea,RoofStyle__Gambrel,MoSold__12,Condition1__RRNn,CentralAir__Y,Exterior2nd__Stucco,MoSold__9,Condition1__PosN,Exterior2nd__Plywood,Alley__No Alley,Exterior1st__AsphShn,Neighborhood__MeadowV,LotConfig__FR2,Foundation__CBlock,Exterior1st__MetalSd,Functional__Mod,MSSubClass__90,Heating__GasW,LandContour__HLS,GarageType__No Garage,Exterior1st__Stucco,BsmtFinType1__Unf,GarageType__BuiltIn,Fence__GdWo,Condition2__PosA,RoofStyle__Hip,MasVnrType__BrkFace,Neighborhood__Mitchel,3SsnPorch__1,MoSold__10,GarageCond,BldgType__2fmCon,Neighborhood__SWISU,BldgType__TwnhsE,OverallCond,BsmtCond,LandContour__Low,GarageFinish__Unf,Fence__No Fence,MSSubClass__75,RoofMatl__WdShngl,SaleType__New,Exterior2nd__Wd Shng,ExterQual,Exterior1st__CBlock,MoSold__2,RoofMatl__Tar&Grv,Fence__MnPrv,MSSubClass__70,Condition1__RRAe,Exterior2nd__Brk Cmn,RoofStyle__Gable,BldgType__Duplex,HouseStyle__1.5Unf,BsmtFinType1__BLQ,Neighborhood__NAmes,LotConfig__Inside,SaleType__WD,Exterior2nd__ImStucc,Exterior2nd__CmentBd,Functional__Min2,MSZoning__RH,OpenPorchSF__1,HouseStyle__SLvl,PavedDrive__P,YearBuilt,Neighborhood__Crawfor,Foundation__PConc,HouseStyle__2Story,Condition1__Norm,Exterior1st__Plywood,SaleType__ConLD,Condition1__PosA,Condition1__RRAn,Fireplaces,Neighborhood__NWAmes,Exterior2nd__AsphShn,RoofStyle__Mansard,MoSold__6,Neighborhood__SawyerW,LandContour__Lvl,BsmtQual,PavedDrive__Y,SaleType__ConLI,Exterior2nd__VinylSd,EnclosedPorch__1,WoodDeckSF__1,MiscFeature__Shed,Neighborhood__Timber,LotFrontage,Condition1__RRNe,Neighborhood__IDOTRR,Street__Pave,Neighborhood__NPkVill,ScreenPorch__1,GarageFinish__RFn,HouseStyle__1Story,CarCapacity,MasVnrType__Stone,Exterior2nd__Wd Sdng,Exterior1st__WdShing,SaleType__ConLw,LotConfig__CulDSac,Functional__Sev,Functional__Maj2,Exterior2nd__CBlock,SaleType__Oth,LotConfig__FR3,Exterior1st__BrkFace,MSSubClass__40,BsmtFinType1__No Basement,TotalBaths,SaleCondition__Family,PoolArea__1,MoSold__11,Neighborhood__Blueste,LotArea,Neighborhood__BrDale,Exterior1st__Wd Sdng,Neighborhood__Veenker,Condition2__Feedr,MSSubClass__160,SaleCondition__Partial,GarageType__Detchd,GarageYrBlt,Exterior2nd__HdBoard,LandSlope__Mod,GarageType__Basment,Neighborhood__Gilbert,MoSold__8,MSZoning__RL,MasVnrType__No Masonry Veneer,Neighborhood__ClearCr,MSSubClass__30,Electrical__SBrkr,Exterior2nd__BrkFace,LotShape__IR3,BsmtFinType1__Rec,Electrical__FuseF,Fence__MnWw,LotShape__Reg,MSSubClass__45,Foundation__Slab,MoSold__7,GarageQual,Exterior2nd__MetalSd,BedroomAbvGr,Neighborhood__Edwards,HouseStyle__SFoyer,HouseStyle__2.5Unf,Exterior2nd__Stone,Foundation__Stone,BsmtFinType1__LwQ,MSSubClass__50,Exterior1st__BrkComm,Exterior1st__VinylSd,Functional__Min1,BldgType__Twnhs,FireplaceQu,Neighborhood__Somerst,Functional__Typ,BsmtFinType1__GLQ,LotShape__IR2,MoSold__5,GarageType__CarPort,Neighborhood__NoRidge,Heating__Wall,Neighborhood__NridgHt,Alley__Pave,TotalSF,KitchenQual,Condition1__Feedr,Heating__Grav,GarageFinish__No Garage,BsmtExposure,MSSubClass__120,RoofMatl__WdShake,Exterior1st__HdBoard,SalePrice
434,0,0,0,1,0,1,0.6381802699131635,0,-0.06936908533015027,0,1,0,1,0,0,0,0,0,0,0,0,-0.23837128912125138,0,0.8928267578905917,0,0,1,0,0,0,0,0.1384235846083828,0,-0.5709990188023198,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11230213656169065,0,0,0,-0.5172362947592908,-0.03962134118983349,0,0,1,0,0,0,0,-0.6893493822089999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8535856146071709,0,1,1,1,0,0,0,0,0.6082207166645813,0,0,0,0,0,1,0.6303545073483501,1,0,1,0,0,0,0,1.3981488664284805,0,0,1,0,0,0,0,-0.04841479541153704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3742141176956844,0,0,0,0,0.041695158056309425,0,0,0,0,0,0,0,0.7722292178931001,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.10219277686551392,0,0.16317299806407407,0,0,0,0,0,0,0,0,1,0,0,-0.8521252888073871,0,1,0,0,0,0,0,0,0,0,-0.034660616251649366,-0.7695224224301489,0,0,0,-0.6501424543115165,0,0,0,12.106257835094581
435,0,0,0,0,0,1,-0.6214875596434465,0,-1.5236245864240938,0,1,0,0,0,1,0,0,0,1,0,1,2.60840713915468,0,-0.14951986570443396,0,0,1,0,0,0,0,0.1384235846083828,0,-0.5709990188023198,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00023075781485369537,0,0,0,1.279219680125779,-0.03962134118983349,0,0,1,0,0,0,0,-0.6893493822089999,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0.025507312424141625,0,0,0,1,0,0,0,0,-0.9519510864697406,0,0,0,1,0,1,0.6303545073483501,1,0,0,0,1,0,0,-2.2818330452945887,0,0,1,0,0,0,0,-1.3776573481284968,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26572716103977573,0,0,0,0,-0.8719077362348656,0,0,0,0,0,0,0,0.0009583527300392557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.00020998515794376762,0,-2.2877863646096923,0,1,0,0,0,0,0,0,0,0,1,0.0020560398158211307,0,1,0,0,0,0,0,0,0,0,-1.6754623381583584,-0.7695224224301489,0,0,1,1.2937463393016957,0,0,0,11.302216779257385
436,0,0,0,1,0,1,0.541282744562655,1,0.6577586652168215,0,1,0,1,0,0,0,0,0,0,0,0,-0.23837128912125138,0,0.8928267578905917,0,0,1,0,1,0,0,0.8909726994382855,0,-0.5709990188023198,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11230213656169065,0,0,0,0.380991692683244,-0.03962134118983349,0,0,1,0,0,0,0,1.060445129774472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8204624825198497,0,1,1,0,0,0,0,0,0.6082207166645813,0,0,0,0,0,1,0.6303545073483501,1,0,1,0,1,0,0,-1.257027955953987,0,0,1,0,0,1,0,0.17783925611475407,0,0,0,1,1,0,0,0,0,0,0,0,0,1.6540966751666046,0,0,0,0,0.024135687968245723,0,0,0,0,0,0,0,0.730525005719636,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10219277686551392,0,0.16317299806407407,0,0,0,0,0,0,0,0,1,0,0,-0.8521252888073871,0,1,1,1,0,0,0,0,0,0,-0.1250985064354837,0.7415209326651705,0,0,0,1.2937463393016957,0,0,0,12.264346270624154
437,0,0,0,0,0,1,-1.6873603384990394,0,-0.06936908533015027,0,1,1,0,0,0,0,0,0,1,0,0,-0.23837128912125138,0,-1.19186648929946,0,0,1,0,0,0,0,-1.3666746450514222,0,-0.5709990188023198,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.11230213656169065,0,0,0,2.177447667568314,-0.03962134118983349,0,1,1,0,0,0,0,-0.6893493822089999,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.6968955561165593,0,0,0,1,0,0,0,0,-0.9519510864697406,0,0,0,0,0,1,-2.3537353221233506,1,0,0,0,0,0,0,-1.3967741045004327,0,0,1,0,0,0,0,-0.1332600647338962,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.545609718510696,0,0,0,0,-0.6156619808799825,0,0,0,0,0,0,1,0.4802997326788514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.10219277686551392,0,-1.0623066832728092,0,0,0,0,0,0,1,0,0,0,0,0.0020560398158211307,0,1,0,0,0,0,0,0,0,0,-1.0217255891152128,-0.7695224224301489,0,0,0,-0.6501424543115165,0,0,0,11.661354090741
438,0,0,0,0,0,1,0.928872845964689,0,-0.06936908533015027,0,1,0,0,0,0,0,0,0,1,0,0,-0.23837128912125138,0,-0.14951986570443396,0,1,1,0,0,0,0,0.8909726994382855,0,-0.5709990188023198,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11230213656169065,0,0,0,1.279219680125779,-0.03962134118983349,0,1,1,0,0,0,0,1.060445129774472,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-1.4981567635926323,0,1,0,1,0,0,0,0,-0.9519510864697406,0,0,0,0,0,1,-0.8616904073875004,1,0,0,1,0,0,0,-0.9309536093456141,0,0,1,0,0,0,0,-1.1231215401614196,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.545609718510696,0,0,0,0,-0.45231807308404104,0,1,0,0,0,0,1,-2.1887698464228516,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.10219277686551392,0,-1.0623066832728092,0,0,0,0,0,0,0,0,0,0,0,0.0020560398158211307,0,1,0,0,0,0,0,0,0,0,-0.9933022522002937,-0.7695224224301489,0,0,0,-0.6501424543115165,0,0,0,11.686887175419702
439,0,0,1,0,0,1,0.8319753206141803,0,-0.796496835877122,0,1,0,0,0,0,0,0,0,0,0,0,-0.23837128912125138,0,-1.19186648929946,0,0,1,0,0,0,0,-0.6141255302215197,0,-0.5709990188023198,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11230213656169065,0,0,0,0.380991692683244,-0.03962134118983349,0,1,0,0,0,0,0,-0.6893493822089999,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-1.9287574807278074,1,1,0,1,0,0,0,0,0.6082207166645813,0,0,0,0,0,1,-0.8616904073875004,0,0,0,1,0,0,0,-1.3967741045004327,0,0,1,0,0,0,1,-0.8798984347706567,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.545609718510696,0,0,0,0,-0.6279127739646779,0,0,0,0,0,0,1,0.4802997326788514,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,4.238494828769646,0,-1.0623066832728092,0,0,0,0,0,1,0,0,0,0,0,1.0006060436992876,0,1,0,0,0,0,0,0,0,0,-1.83825054048926,0.7415209326651705,0,0,0,-0.6501424543115165,0,0,0,11.411457364027743
440,0,0,0,0,0,1,0.7350777952636719,0,-0.06936908533015027,0,1,0,0,0,0,0,0,0,0,0,0,-0.23837128912125138,0,-0.14951986570443396,0,0,1,0,0,0,0,0.8909726994382855,0,-0.5709990188023198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11230213656169065,0,0,0,2.177447667568314,-3.5562036410029756,0,1,0,0,0,0,0,-0.6893493822089999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.6968955561165593,0,0,0,1,0,0,0,0,-0.9519510864697406,0,0,0,0,0,1,-0.8616904073875004,1,1,0,0,0,1,0,-0.13905876758242175,0,0,1,0,0,0,0,0.115619391945024,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.545609718510696,0,0,0,0,0.1963614207505915,0,1,0,0,0,0,1,1.105862915280813,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.10219277686551392,0,0.16317299806407407,1,0,0,0,0,0,1,0,0,0,0,0.0020560398158211307,0,1,0,0,0,0,0,0,0,0,-0.8744410251015399,0.7415209326651705,0,0,0,0.32180194249508953,0,0,0,11.608244735642321
441,0,0,0,0,0,0,1.1226678966657058,0,2.8391419168577365,0,1,0,1,0,0,0,0,0,0,0,0,-0.23837128912125138,0,0.8928267578905917,0,0,1,0,1,0,0,0.8909726994382855,0,0.5457589099526967,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11230213656169065,0,0,0,-0.5172362947592908,-0.03962134118983349,0,0,1,0,0,0,0,2.810239641757944,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1.2179400675677041,0,1,0,1,0,0,0,0,2.168392519798903,0,0,0,0,0,1,2.122399422084201,1,0,1,0,0,0,0,1.6310591140058903,0,0,1,0,1,0,1,1.4731437011027706,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0141553964311447,0,0,0,0,0.5104921734306614,0,0,0,0,0,0,0,1.230975551801205,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.10219277686551392,0,-1.0623066832728092,0,0,0,0,0,0,0,0,1,0,0,1.0006060436992876,0,1,1,0,0,0,0,0,1,0,3.7973219878233895,2.2525642877604892,0,0,0,2.265690736108301,0,0,0,13.226725194528749
442,0,0,0,0,0,0,-1.445116525122769,0,-1.5236245864240938,0,1,0,0,0,0,0,0,0,0,0,0,-0.23837128912125138,0,-1.19186648929946,0,0,1,0,0,0,0,0.1384235846083828,0,0.9366241850169523,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.00023075781485369537,0,0,0,-1.4154642822018257,-0.03962134118983349,0,0,1,0,0,0,0,-0.6893493822089999,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.5375859330603184,0,0,0,1,0,0,0,0,-0.9519510864697406,0,0,0,0,0,1,-0.8616904073875004,1,0,1,0,0,0,0,1.0254924703046258,0,0,1,0,0,0,1,-1.3776573481284968,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26572716103977573,0,0,0,0,0.17124729492696547,0,0,0,0,0,0,0,0.0009583527300392557,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00020998515794376762,0,1.3886526794009573,1,0,0,0,0,0,0,0,1,0,0,0.0020560398158211307,0,1,0,0,0,0,0,0,0,0,0.41752883466752244,-2.280565777525468,0,0,1,-0.6501424543115165,0,0,0,11.678448377988165
443,0,0,0,0,0,1,0.347487693861638,0,-0.796496835877122,0,1,0,0,0,0,0,0,0,1,0,0,-0.23837128912125138,0,-1.19186648929946,0,1,1,0,0,0,0,0.1384235846083828,0,-0.5709990188023198,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11230213656169065,0,0,0,1.279219680125779,-0.03962134118983349,0,1,1,0,0,0,0,-0.6893493822089999,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-1.3656642352433477,0,1,0,1,0,0,0,0,0.6082207166645813,0,0,0,1,0,1,-0.8616904073875004,0,0,0,0,0,0,0,-0.8377895103146502,0,0,1,0,0,0,0,-0.3595141162601873,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26572716103977573,0,0,0,0,-0.42781648691464985,0,0,0,0,0,0,1,-2.021952997728995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.10219277686551392,1,0.16317299806407407,0,0,0,0,0,0,1,0,0,0,0,1.0006060436992876,0,1,0,0,0,0,0,0,0,0,0.12166773678040718,-0.7695224224301489,0,0,0,-0.6501424543115165,0,0,0,12.000897933306716
444,0,0,0,0,0,0,1.0742191339904514,0,0.6577586652168215,0,0,0,1,0,0,0,0,0,0,0,0,-0.23837128912125138,0,0.8928267578905917,0,0,1,0,0,0,0,-0.6141255302215197,0,-0.16896616445051402,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.11230213656169065,0,0,1,-0.5172362947592908,-0.03962134118983349,0,0,1,0,0,1,1,1.060445129774472,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.1516938033930617,0,1,0,1,0,0,0,0,0.6082207166645813,0,0,0,1,0,1,2.122399422084201,1,0,0,0,1,0,0,-0.7912074607991684,0,0,1,0,0,0,1,1.3713293779159395,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.26572716103977573,0,0,0,0,-0.6644609733340199,0,0,0,0,0,1,0,1.1892713396277412,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.10219277686551392,0,-1.0623066832728092,0,0,0,0,0,0,0,0,0,0,0,1.0006060436992876,0,1,0,0,0,0,0,0,0,0,-0.052748194288416234,0.7415209326651705,0,0,0,1.2937463393016957,1,0,0,12.058158312538195
445,0,0,0,1,0,1,0.49283398188740074,1,0.6577586652168215,0,1,0,1,0,0,0,0,0,0,0,0,2.60840713915468,0,0.8928267578905917,0,0,1,0,0,0,0,0.1384235846083828,0,-0.5709990188023198,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11230213656169065,0,0,0,-0.5172362947592908,-0.03962134118983349,0,1,1,0,0,0,0,1.060445129774472,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.7542162183452074,0,1,1,1,0,0,0,0,0.6082207166645813,0,0,0,0,0,1,0.6303545073483501,1,0,1,0,1,0,0,0.0006873809640239281,0,0,1,0,0,0,0,0.01663324440227166,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6540966751666046,0,0,0,0,-0.1715707315597666,0,0,0,0,0,0,0,0.6471165813727078,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.10219277686551392,0,1.3886526794009573,0,0,0,0,0,0,0,0,1,0,0,-0.8521252888073871,0,1,1,0,0,0,0,0,0,0,0.3438865526606859,0.7415209326651705,0,0,0,-0.6501424543115165,0,0,0,12.25486757159303
446,0,0,0,0,0,1,-1.3966677624475143,0,-0.06936908533015027,0,1,0,1,0,0,0,0,0,0,0,0,-0.23837128912125138,0,-2.2342131128944853,0,0,1,0,0,0,0,0.8909726994382855,0,-0.5709990188023198,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.11230213656169065,0,0,0,-0.5172362947592908,-0.03962134118983349,0,1,0,0,0,0,0,-0.6893493822089999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5044628009729972,0,0,0,1,0,0,0,0,0.6082207166645813,0,0,0,0,0,1,-0.8616904073875004,1,0,0,0,0,0,0,0.1404335295104696,0,0,1,0,0,0,1,-0.020133038970750645,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.545609718510696,0,0,1,0,-0.058761345238194575,0,1,0,0,0,0,0,-0.9376434812189282,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.10219277686551392,0,0.16317299806407407,1,0,0,0,0,0,0,0,0,0,0,1.0006060436992876,0,1,0,0,0,0,0,0,0,0,0.7340614503109427,-0.7695224224301489,0,0,0,-0.6501424543115165,0,0,0,11.755879486687114
447,0,0,0,0,0,1,0.8319753206141803,0,-0.06936908533015027,0,1,0,1,0,0,0,0,0,0,0,0,-0.23837128912125138,0,0.8928267578905917,0,0,1,0,0,0,0,1.643521814268188,0,-0.5709990188023198,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11230213656169065,0,0,0,0.380991692683244,-0.03962134118983349,0,0,1,0,0,0,0,1.060445129774472,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.1732314800997854,0,0,0,0,0,0,1,0,0.6082207166645813,0,0,0,1,0,1,-0.8616904073875004,1,0,0,0,0,0,0,3.121684698501311,0,0,1,0,0,0,1,0.25702817414895596,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3742141176956844,0,0,0,0,0.6188096022878452,0,0,0,0,0,0,0,-0.5206013594842872,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10219277686551392,0,-1.0623066832728092,0,0,0,0,0,0,0,0,0,0,0,1.0006060436992876,0,0,0,0,0,0,0,0,0,0,1.0958130110462805,0.7415209326651705,0,0,0,-0.6501424543115165,0,0,0,12.154784614286669
448,0,0,0,1,0,1,0.6866290325884177,0,0.6577586652168215,0,1,0,1,0,0,0,0,0,0,0,0,-0.23837128912125138,0,-0.14951986570443396,0,0,1,0,0,0,0,-1.3666746450514222,0,-0.5709990188023198,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11230213656169065,0,0,0,-0.5172362947592908,-0.03962134118983349,0,0,1,0,0,0,0,1.060445129774472,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8867087466944921,0,1,1,1,0,0,0,0,0.6082207166645813,0,0,0,0,0,1,0.6303545073483501,1,0,1,0,1,0,0,-0.23222286661338548,0,0,1,0,0,0,0,-0.15871364553060394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3742141176956844,0,0,0,0,0.07997888644598321,0,0,0,0,0,0,0,0.8139334300665642,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.10219277686551392,0,1.3886526794009573,0,0,0,0,0,0,0,0,1,0,0,-0.8521252888073871,0,1,0,0,0,0,0,0,0,0,0.33484276364230237,0.7415209326651705,0,0,0,-0.6501424543115165,0,0,0,12.205577522977233
449,0,0,0,0,0,1,-1.6873603384990394,0,-0.06936908533015027,0,1,0,0,0,0,0,0,0,1,0,0,-0.23837128912125138,0,-1.19186648929946,0,0,1,0,0,0,0,-1.3666746450514222,0,-0.5709990188023198,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11230213656169065,0,0,0,0.380991692683244,-0.03962134118983349,0,1,1,0,0,0,0,-0.6893493822089999,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.1338023106320994,0,0,0,1,0,0,0,0,0.6082207166645813,0,0,0,1,0,0,-0.8616904073875004,0,0,0,0,0,0,0,-0.9309536093456141,0,1,1,0,0,0,0,-1.0976679593647118,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26572716103977573,0,0,0,0,-0.18688422291563617,0,0,0,0,0,0,1,-1.7300235125147465,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.10219277686551392,1,0.16317299806407407,0,0,0,0,0,0,1,0,0,0,0,1.0006060436992876,0,1,0,0,0,0,0,0,0,0,-0.5178573438052787,-0.7695224224301489,0,0,0,-0.6501424543115165,0,0,0,11.691080018519528
450,0,0,0,0,0,1,0.8319753206141803,0,-2.250752336971065,0,1,1,0,0,0,0,0,0,1,0,0,2.60840713915468,0,0.8928267578905917,0,0,1,0,0,0,0,-0.6141255302215197,0,-0.5709990188023198,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11230213656169065,0,0,0,1.279219680125779,-0.03962134118983349,0,1,1,0,0,0,0,-0.6893493822089999,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.7694478576715665,0,0,0,1,0,0,0,0,-0.9519510864697406,0,0,0,1,0,1,-0.8616904073875004,1,0,0,0,0,0,0,-0.9309536093456141,0,0,1,0,0,0,0,-0.9421182989403869,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9056684397752359,0,0,0,0,-0.45231807308404104,0,0,0,0,0,0,1,0.10496182311767437,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.10219277686551392,1,-1.0623066832728092,0,0,0,0,0,0,1,0,0,0,0,0.0020560398158211307,0,1,0,0,0,0,0,0,0,0,-0.9364555783704549,-0.7695224224301489,0,0,0,-0.6501424543115165,0,0,0,11.695255355062795
451,0,0,0,0,0,1,0.9773216086399431,0,-0.06936908533015027,0,1,1,0,0,0,0,0,0,1,0,0,-0.23837128912125138,0,0.8928267578905917,0,0,1,0,0,0,0,-1.3666746450514222,0,-0.5709990188023198,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-4.180654288213029,0,0,0,2.177447667568314,-0.03962134118983349,0,1,1,0,0,0,0,-0.6893493822089999,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-1.3656642352433477,0,0,0,1,0,0,0,0,-0.9519510864697406,0,0,0,1,0,1,-0.8616904073875004,0,0,0,0,0,0,0,0.0006873809640239281,0,0,1,0,0,0,1,-0.9958536361778809,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.545609718510696,0,0,0,0,-0.48457849487373944,0,1,0,0,0,0,1,-1.9385445733820665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-4.034109275038617,0,-1.0623066832728092,0,0,0,0,0,0,0,0,0,0,0,0.0020560398158211307,0,1,0,0,0,0,0,0,0,0,-1.2026013694828817,0.7415209326651705,0,0,0,-0.6501424543115165,0,0,0,11.608244735642321
452,0,0,0,0,0,1,-0.4761412716176839,0,0.6577586652168215,0,1,0,1,0,0,0,0,0,0,0,0,-0.23837128912125138,0,-1.19186648929946,0,0,1,0,0,0,0,-1.3666746450514222,0,-0.5709990188023198,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11230213656169065,0,0,0,-0.5172362947592908,-0.03962134118983349,1,1,1,0,1,0,0,-0.6893493822089999,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.12487670868610513,0,0,0,1,1,0,0,0,2.168392519798903,0,0,0,0,0,0,0.6303545073483501,1,0,0,0,1,0,0,-0.37196901515983116,0,0,1,0,0,0,1,0.2513718228607987,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0141553964311447,0,0,0,0,6.159128684899062,0,0,0,0,0,0,0,-0.14526344992311027,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.10219277686551392,0,-1.0623066832728092,0,0,0,0,0,0,0,0,0,0,0,-0.8521252888073871,0,1,0,0,0,0,0,0,0,0,0.657835228584568,0.7415209326651705,0,0,0,2.265690736108301,0,0,0,12.54254845357358
