Id,GarageYrBlt,YearBuilt,TotalBaths,LotArea,FireplaceQu,GarageCond,TotalSF,TotalSF,BedroomAbvGr,TotRmsAbvGrd,GrLivArea,BsmtQual,YearRemodAdd,YrSold,ExterCond,CarCapacity,BsmtExposure,OverallQual,HeatingQC,ExterQual,Fireplaces,BsmtCond,LotFrontage,GarageQual,OverallCond,MasVnrArea,KitchenQual,SalePrice,LotConfig,LotShape,Foundation,MSZoning,SaleType,MasVnrType,SaleCondition,Condition1,Exterior1st,Neighborhood,Exterior2nd,Electrical,MSSubClass,Fence,BsmtFinType1,BldgType,GarageType,GarageFinish,MoSold,HouseStyle,RoofStyle
11,-0.5270043308355433,-0.20782016719640134,-0.26881593357844163,0.13846481370248634,0.0010438362450509826,0.12758014784649002,-0.5919892494310315,-0.5919892494310315,0.16963124030871848,-0.9258163211985456,-0.9221087046212884,-0.8366880209714862,-0.9211822137405316,0.15747704540379245,-0.2301713547281457,-0.8082701090392604,-0.6480119204930129,-0.7730950355661027,0.8864324854613941,-0.6835912329105025,-0.9246099128032372,-0.009719039964678251,0.0266419436845497,0.15350177661027742,-0.5072951451971113,-0.5671527197050025,-0.7710975407421373,11.771443882099636,3,1,3,1,2,1,2,7,6,12,6,1,5,1,6,3,1,2,1,3,4
12,1.0819825404505758,1.1129526929239228,2.209815725914792,0.23169002149666384,1.015652666408371,0.12758014784649002,1.2248649231559097,1.2248649231559097,1.3849744755426805,2.9098650322681268,1.6619160883058497,2.070025881138147,1.0413406977310693,-1.3630629029319734,-0.2301713547281457,1.6665096274434863,-0.6480119204930129,2.07150448962097,0.8864324854613941,2.7710916703252417,2.179779846245974,-0.009719039964678251,0.7339673559833122,0.15350177661027742,-0.5072951451971113,1.0393841194336992,2.254134670260337,12.75130259456002,4,2,1,2,4,5,5,4,1,16,11,2,11,2,3,2,5,4,7,5,3
13,-0.6476783461820023,-0.3068781317054257,-0.26881593357844163,0.3661197410230745,0.0010438362450509826,0.12758014784649002,-0.9197656188336086,-0.9197656188336086,-1.0457119949252436,-1.5650965467763245,-1.179706191766673,-0.8366880209714862,-1.0647814511652829,0.15747704540379245,-0.2301713547281457,-0.8516872973986069,-0.6480119204930129,-0.7730950355661027,-1.2014811878870906,-0.6835912329105025,-0.9246099128032372,-0.009719039964678251,0.12095199865771802,0.15350177661027742,0.3908667512174463,-0.5671527197050025,-0.7710975407421373,11.87757552297847,3,1,3,1,5,1,2,5,6,12,7,1,13,1,7,3,1,2,11,3,4
14,1.122207212232729,1.1459720144269312,-0.26881593357844163,0.0679020873610371,1.015652666408371,0.12758014784649002,0.5705925607937342,0.5705925607937342,0.16963124030871848,0.3527441299570118,-0.00844261740250294,0.6166689300833305,1.0892071102059864,-0.6027929287640905,-0.2301713547281457,2.0898272139471143,1.2910327188036514,0.6492047270274337,0.8864324854613941,1.0437502187073695,0.6275849667213683,-0.009719039964678251,1.0168975209028173,0.15350177661027742,-0.5072951451971113,1.1517293529399022,0.7415185647591002,12.540761149388421,4,3,1,4,8,5,5,2,1,7,3,3,2,2,4,1,3,1,9,6,2
15,-0.7281276897463081,-0.3729167747114419,0.3508419812948667,0.10241086593678236,-2.6272183190163396,0.12758014784649002,-0.04654888472205551,-0.04654888472205551,-1.0457119949252436,-0.9258163211985456,-0.4934503861684221,-0.8366880209714862,-1.1605142761151173,0.15747704540379245,-0.2301713547281457,-0.8516872973986069,-0.6480119204930129,-0.061945154269334515,-1.2014811878870906,-0.6835912329105025,0.6275849667213683,-0.009719039964678251,0.1681070261443022,0.15350177661027742,-0.5072951451971113,0.6237067554607484,-0.7710975407421373,11.964007453736913,1,3,2,4,7,4,1,2,5,8,4,3,5,3,5,1,4,1,5,6,4
16,0.5188371355004341,-1.3965157413046934,-1.5081317633250584,-0.5156568100467148,0.0010438362450509826,0.12758014784649002,-1.0964575679646853,-1.0964575679646853,-1.0457119949252436,-0.9258163211985456,-1.2964300531294253,-0.8366880209714862,0.8020086353564838,-0.6027929287640905,-0.2301713547281457,0.23374241158505404,-0.6480119204930129,0.6492047270274337,0.8864324854613941,-0.6835912329105025,-0.9246099128032372,-0.009719039964678251,-0.8693035785605494,0.15350177661027742,2.1871905440465613,-0.5671527197050025,-0.7710975407421373,11.790564777297387,1,1,4,3,5,1,2,5,3,15,10,4,16,3,2,3,1,2,2,7,1
17,-0.32588097192477844,-0.0427235596813608,-0.26881593357844163,0.14374414176817873,-0.8057828263039846,0.12758014784649002,-0.6841763533255063,-0.6841763533255063,-1.0457119949252436,-0.9258163211985456,-0.9945579978809278,-0.8366880209714862,-0.6818501513659462,1.6780169937395584,-0.2301713547281457,-0.026760718571024588,-0.6480119204930129,-0.061945154269334515,0.8864324854613941,-0.6835912329105025,0.6275849667213683,-0.009719039964678251,0.1681070261443022,0.15350177661027742,1.289028647632004,0.44395438185082375,-0.7710975407421373,11.91170829631447,1,3,3,1,2,4,2,7,3,5,10,1,13,1,7,3,4,3,10,3,1
18,-0.4465549872712374,-0.14178152419038514,-0.26881593357844163,0.08580029714472588,0.0010438362450509826,0.12758014784649002,-1.5958043807264242,-1.5958043807264242,-1.0457119949252436,-0.2865360956207669,-0.4069137303305195,0.0016295720083358985,-0.8254493887906975,-1.3630629029319734,-0.2301713547281457,0.07092795523750489,0.002323283698307457,-1.4842449168628709,-1.2014811878870906,-0.6835912329105025,-0.9246099128032372,-9.988735820262812e-06,0.12095199865771802,0.15350177661027742,-0.5072951451971113,-0.5671527197050025,-0.7710975407421373,11.407576060361786,3,1,3,1,5,1,2,5,12,12,12,1,16,1,5,5,6,2,11,3,1
19,1.0417578686684228,1.079933371420915,0.3508419812948667,0.4597312411147416,0.0010438362450509826,0.12758014784649002,-0.4024935358701666,-0.4024935358701666,0.16963124030871848,-0.2865360956207669,-0.7731851573653631,-0.8366880209714862,0.9456078727812349,0.15747704540379245,-0.2301713547281457,0.23374241158505404,-0.6480119204930129,-0.7730950355661027,0.8864324854613941,-0.6835912329105025,-0.9246099128032372,-0.009719039964678251,-0.16197816626178696,0.15350177661027742,-0.5072951451971113,-0.5671527197050025,0.7415185647591002,11.976665770490769,3,1,1,1,2,1,2,8,1,17,1,1,5,1,1,3,1,2,4,3,1
20,-0.8085770333106141,-0.43895541771745816,-1.5081317633250584,-0.33023650725166565,0.0010438362450509826,0.12758014784649002,-0.22324083385313226,-0.22324083385313226,0.16963124030871848,-0.2865360956207669,-0.3203770744926169,-0.8366880209714862,-0.9211822137405316,0.9177470195716754,-0.2301713547281457,-0.9303809512999224,-0.6480119204930129,-0.7730950355661027,-1.2014811878870906,-0.6835912329105025,-0.9246099128032372,-0.009719039964678251,0.0266419436845497,0.15350177661027742,0.3908667512174463,-0.5671527197050025,-0.7710975407421373,11.842236406331557,3,1,2,1,1,3,4,7,9,8,7,3,5,3,5,1,4,2,5,3,4
21,1.0819825404505758,1.1129526929239228,1.5901578110414831,0.5266885726796204,1.015652666408371,0.12758014784649002,1.2696780986601683,1.2696780986601683,1.3849744755426805,1.6313045811125693,1.7665650674586617,2.070025881138147,1.0413406977310693,-1.3630629029319734,-0.2301713547281457,2.142741912260068,1.2910327188036514,1.360354608324202,0.8864324854613941,1.0437502187073695,0.6275849667213683,-0.009719039964678251,1.4884477957686588,0.15350177661027742,-0.5072951451971113,1.5674067169128532,0.7415185647591002,12.692506186542175,2,2,1,2,4,2,5,4,4,16,13,2,11,2,4,2,5,4,7,5,2
22,-1.9348678432108972,-1.3634964198016852,-1.5081317633250584,-0.344529322258784,1.015652666408371,0.12758014784649002,-1.0209153578289352,-1.0209153578289352,0.16963124030871848,-0.2865360956207669,-0.785260039575303,-0.8366880209714862,-1.6391784008642882,-0.6027929287640905,-0.2301713547281457,-0.9493759712071363,-0.6480119204930129,0.6492047270274337,0.8864324854613941,-0.6835912329105025,0.6275849667213683,-0.009719039964678251,-0.5863734136410444,0.15350177661027742,1.289028647632004,-0.5671527197050025,0.7415185647591002,11.84510995088398,3,1,1,3,5,1,2,5,3,14,10,4,16,3,2,3,4,2,4,7,1
23,0.9613085251041168,1.0138947284148987,-0.26881593357844163,-0.0492732428775009,1.015652666408371,0.12758014784649002,1.3183324034933632,1.3183324034933632,0.16963124030871848,0.3527441299570118,0.5973139734628152,0.6166689300833305,0.8498750478314009,0.15747704540379245,-0.2301713547281457,0.11977229214176965,-0.6480119204930129,1.360354608324202,0.8864324854613941,1.0437502187073695,0.6275849667213683,-0.009719039964678251,0.2624170811174705,0.15350177661027742,-0.5072951451971113,1.0112978110571484,0.7415185647591002,12.345838935721968,5,4,1,2,3,2,3,4,4,7,13,2,15,2,4,2,2,4,7,6,3
24,-0.08453294123186057,0.15539236933668787,-0.26881593357844163,-0.7597935420601961,-0.8057828263039846,0.12758014784649002,-0.5663817205714552,-0.5663817205714552,0.16963124030871848,-0.2865360956207669,-0.8818590972548221,0.6166689300833305,-0.3946516765164436,-0.6027929287640905,-0.2301713547281457,0.22288811449521745,-0.6480119204930129,-0.7730950355661027,-1.2014811878870906,-0.6835912329105025,0.6275849667213683,-0.009719039964678251,-1.1993887709666389,0.15350177661027742,1.289028647632004,-0.5671527197050025,-0.7710975407421373,11.774527900858464,3,1,1,3,2,1,2,7,2,19,1,1,8,1,1,5,4,2,4,3,1
25,-0.4063303154890844,-0.10876220268737703,-0.26881593357844163,-0.24190433522569085,-0.8057828263039846,0.12758014784649002,-0.5407741917118788,-0.5407741917118788,0.16963124030871848,-0.2865360956207669,-0.8818590972548221,-0.8366880209714862,0.8020086353564838,1.6780169937395584,2.4545473268209403,-0.962943842569432,0.32151039915531915,-0.7730950355661027,0.8864324854613941,-0.6835912329105025,0.6275849667213683,-0.009719039964678251,0.12095199865771802,0.15350177661027742,2.1871905440465613,-0.5671527197050025,0.7415185647591002,11.944714374881176,3,3,3,1,2,1,2,7,10,12,7,1,5,3,6,3,4,2,5,3,1
26,1.1624318840148815,1.178991335929939,-0.26881593357844163,0.5286200341670689,1.015652666408371,0.12758014784649002,0.7984995676439637,0.7984995676439637,0.16963124030871848,0.3527441299570118,0.20488030163976856,0.6166689300833305,1.0892071102059864,0.9177470195716754,-0.2301713547281457,2.2933452843815507,-0.6480119204930129,1.360354608324202,0.8864324854613941,1.0437502187073695,0.6275849667213683,-0.009719039964678251,1.912843043147916,0.15350177661027742,-0.5072951451971113,3.0278947524934914,0.7415185647591002,12.454107814022276,2,4,1,4,3,5,1,4,1,16,13,3,2,2,4,1,3,1,7,6,2
27,1.0819825404505758,-0.6700906682385149,-0.8884738484517499,-0.376591582950428,0.0010438362450509826,0.12758014784649002,-0.9504946534651002,-0.9504946534651002,0.16963124030871848,-0.9258163211985456,-1.2038559561865527,-0.8366880209714862,0.7541422228815666,1.6780169937395584,-0.2301713547281457,0.23374241158505404,0.32151039915531915,-0.7730950355661027,-1.2014811878870906,-0.6835912329105025,-0.9246099128032372,-0.009719039964678251,-0.444908331181292,0.15350177661027742,1.289028647632004,-0.5671527197050025,0.7415185647591002,11.811554895830454,1,1,3,1,5,1,2,5,3,5,10,1,13,1,5,3,1,2,5,3,1
28,1.2026565557970348,1.178991335929939,0.9704998961681752,0.1742612332698639,1.015652666408371,0.12758014784649002,1.1083506668448373,1.1083506668448373,0.16963124030871848,0.3527441299570118,0.4141782599453934,2.070025881138147,1.1370735226809034,1.6780169937395584,-0.2301713547281457,1.8130426381562808,-0.6480119204930129,1.360354608324202,0.8864324854613941,1.0437502187073695,0.6275849667213683,-0.009719039964678251,1.3469827133089065,0.15350177661027742,-0.5072951451971113,0.5562996153570267,0.7415185647591002,12.631343648903036,4,4,1,4,3,5,1,4,1,16,13,2,2,2,1,2,3,1,7,6,2
29,-0.8488017050927671,-0.4719747392204662,-0.26881593357844163,0.7978657655173799,1.015652666408371,0.12758014784649002,0.6935086993197006,0.6935086993197006,-1.0457119949252436,-0.2865360956207669,0.20488030163976856,-0.8366880209714862,0.6105429854568154,-1.3630629029319734,-0.2301713547281457,-0.8964612728941829,2.2605550384519835,-0.7730950355661027,-1.2014811878870906,-0.6835912329105025,2.179779846245974,-0.009719039964678251,-1.057923688506886,0.15350177661027742,0.3908667512174463,-0.5671527197050025,-0.7710975407421373,12.242891437918384,2,3,2,4,7,3,1,4,5,8,14,3,2,2,4,1,3,1,7,6,2
30,-2.3371145610324278,-1.4625543843107096,-1.5081317633250584,-0.4893889338174162,0.0010438362450509826,0.12758014784649002,-1.9235807501290008,-1.9235807501290008,-2.2610552301592053,-1.5650965467763245,-1.968598496149413,-0.8366880209714862,-1.6391784008642882,0.15747704540379245,-0.2301713547281457,-1.0036474566563194,-0.6480119204930129,-1.4842449168628709,-2.245438024561333,-0.6835912329105025,-0.9246099128032372,-0.009719039964678251,-0.444908331181292,-3.916012474989757,0.3908667512174463,-0.5671527197050025,-2.283713646243375,11.134603622683905,3,3,4,3,5,1,2,6,12,2,12,1,9,1,2,3,1,2,11,3,1
31,-2.3371145610324278,-1.6936896348317665,-1.5081317633250584,-0.2091982540382308,0.0010438362450509826,-4.215127454080529,-0.7379521639306166,-0.7379521639306166,0.16963124030871848,-0.2865360956207669,-0.3646516425957299,-0.8366880209714862,-1.6391784008642882,0.15747704540379245,-2.914890036277232,-0.9900795852940236,-0.6480119204930129,-1.4842449168628709,-1.2014811878870906,-0.6835912329105025,-0.9246099128032372,-0.009719039964678251,-0.9164586060471336,0.15350177661027742,-1.405457041611669,-0.5671527197050025,-0.7710975407421373,10.59665973278358,3,1,4,3,2,1,2,6,9,14,8,1,6,3,2,3,1,2,2,1,1
32,-0.4867796590533903,-0.17480084569339324,-0.8884738484517499,-0.20353263367504876,0.0010438362450509826,0.12758014784649002,-0.11056770687099636,-0.11056770687099636,0.16963124030871848,-0.2865360956207669,-0.5437623953765051,-0.8366880209714862,1.0413406977310693,0.15747704540379245,-0.2301713547281457,-0.9615870554332026,-0.6480119204930129,-0.7730950355661027,-0.1575243512128483,-0.6835912329105025,-0.9246099128032372,-0.009719039964678251,0.12095199865771802,0.15350177661027742,0.3908667512174463,-0.5671527197050025,0.7415185647591002,11.914054519303123,2,3,2,4,7,3,1,2,1,12,6,3,5,3,2,1,4,2,4,6,2
33,1.1624318840148815,1.178991335929939,-0.26881593357844163,0.11902143472883885,0.0010438362450509826,0.12758014784649002,-0.09520318955525056,-0.09520318955525056,0.16963124030871848,0.3527441299570118,-0.5316875131665652,2.070025881138147,1.0892071102059864,0.15747704540379245,-0.2301713547281457,-0.015906421481187982,1.2910327188036514,1.360354608324202,0.8864324854613941,1.0437502187073695,-0.9246099128032372,-0.009719039964678251,0.7339673559833122,0.15350177661027742,-0.5072951451971113,-0.5671527197050025,0.7415185647591002,12.100161978566868,1,4,1,4,7,3,1,2,1,22,3,3,5,1,2,1,4,1,1,6,2
34,-0.7683523615284612,-0.4059360962144501,-0.26881593357844163,0.05502567744471424,1.015652666408371,0.12758014784649002,0.711433969521404,0.711433969521404,1.3849744755426805,-0.2865360956207669,0.40612833847210017,-0.8366880209714862,-1.2083806885900343,1.6780169937395584,-0.2301713547281457,-0.1163086695621766,-0.6480119204930129,-0.7730950355661027,-0.1575243512128483,-0.6835912329105025,0.6275849667213683,-0.009719039964678251,0.0266419436845497,0.15350177661027742,-0.5072951451971113,-0.5671527197050025,0.7415185647591002,12.016732516077072,4,3,2,4,3,3,1,4,9,8,11,3,2,2,4,1,3,1,3,6,4
35,1.0819825404505758,1.1129526929239228,0.9704998961681752,-0.3620412397449831,1.015652666408371,0.12758014784649002,0.7421630041528957,0.7421630041528957,-1.0457119949252436,-0.2865360956207669,0.12639356727515924,2.070025881138147,0.993474285256152,-0.6027929287640905,-0.2301713547281457,0.17947092613587098,-0.6480119204930129,2.07150448962097,0.8864324854613941,2.7710916703252417,0.6275849667213683,-0.009719039964678251,-0.444908331181292,0.15350177661027742,-0.5072951451971113,0.8146936524212934,2.254134670260337,12.533579815765734,4,4,1,4,3,4,1,4,5,16,14,3,8,2,1,4,3,3,9,6,4
36,1.0417578686684228,1.079933371420915,1.5901578110414831,0.4240635856465273,1.015652666408371,0.12758014784649002,1.3144912741644268,1.3144912741644268,1.3849744755426805,1.6313045811125693,1.919513575451234,2.070025881138147,0.993474285256152,-1.3630629029319734,-0.2301713547281457,1.4833433640524938,1.2910327188036514,1.360354608324202,0.8864324854613941,1.0437502187073695,0.6275849667213683,-0.009719039964678251,1.818532988174748,0.15350177661027742,-0.5072951451971113,0.17432582143593678,0.7415185647591002,12.641099792120599,5,4,1,2,3,5,3,4,4,16,13,2,11,2,4,2,5,4,7,5,2
37,0.679735822629046,0.7497401563908339,-0.8884738484517499,0.09455625588782543,0.0010438362450509826,0.12758014784649002,-0.4460263349314464,-0.4460263349314464,0.16963124030871848,-0.2865360956207669,-0.8073973236268595,0.6166689300833305,0.5148101605069811,0.9177470195716754,-0.2301713547281457,0.4942455417411327,-0.6480119204930129,-0.7730950355661027,0.8864324854613941,-0.6835912329105025,-0.9246099128032372,-0.009719039964678251,2.0071530981210848,0.15350177661027742,-0.5072951451971113,-0.5671527197050025,-0.7710975407421373,11.884495917930655,1,1,1,1,2,1,2,7,1,22,1,1,5,1,2,3,4,2,4,3,1
38,-0.9694757204392259,-0.5710327037294906,-0.8884738484517499,-0.20507780286500746,-0.8057828263039846,0.12758014784649002,0.06612424226008037,0.06612424226008037,0.16963124030871848,-0.9258163211985456,-0.4049012499621962,-0.8366880209714862,0.2754780981323957,0.9177470195716754,-0.2301713547281457,0.022083618333240157,-0.6480119204930129,-0.7730950355661027,-0.1575243512128483,-0.6835912329105025,0.6275849667213683,-0.009719039964678251,0.21526205363088635,0.15350177661027742,0.3908667512174463,3.084067369246592,-0.7710975407421373,11.938199736300929,4,4,2,4,7,4,1,2,8,8,2,3,5,1,6,1,3,3,12,6,4
39,-1.009700392221379,-0.6040520252324987,-0.26881593357844163,-0.2836239033545769,0.0010438362450509826,0.12758014784649002,-0.5484564503697518,-0.5484564503697518,0.16963124030871848,-0.9258163211985456,-0.8878965383597921,-0.8366880209714862,1.0892071102059864,1.6780169937395584,2.4545473268209403,-0.9955067338389421,-0.6480119204930129,-0.7730950355661027,-1.2014811878870906,-0.6835912329105025,-0.9246099128032372,-0.009719039964678251,-0.06766811128861862,0.15350177661027742,1.289028647632004,-0.5671527197050025,0.7415185647591002,11.599112335481124,3,1,3,1,2,1,4,7,7,5,1,1,5,1,1,3,1,2,1,3,1
40,0.0004781132990172037,-0.5380133822264824,-0.26881593357844163,-0.5259579379797731,0.0010438362450509826,0.00013112039863332842,-1.7801785885153736,-1.7801785885153736,-1.0457119949252436,-0.2865360956207669,-0.696710903369077,0.0016295720083358985,-1.3998463384897026,0.15747704540379245,-0.2301713547281457,-1.3292763693514178,0.002323283698307457,-1.4842449168628709,-1.2014811878870906,-0.6835912329105025,-0.9246099128032372,-9.988735820262812e-06,-0.2091331937483711,0.00015776133259464673,-0.5072951451971113,-0.5671527197050025,-2.283713646243375,11.314486721293981,3,1,1,1,5,1,4,5,2,2,12,4,16,1,5,5,6,2,11,3,1
41,-0.5270043308355433,-0.20782016719640134,-0.26881593357844163,-0.18885352637044067,-0.8057828263039846,0.12758014784649002,-0.1669042703620643,-0.1669042703620643,0.16963124030871848,-0.2865360956207669,-0.3505642800174667,-0.8366880209714862,-0.9211822137405316,-1.3630629029319734,-0.2301713547281457,-0.13530368946939067,-0.6480119204930129,-0.061945154269334515,0.8864324854613941,-0.6835912329105025,0.6275849667213683,-0.009719039964678251,0.6868123284967281,0.15350177661027742,-0.5072951451971113,0.00019070950132225016,-0.7710975407421373,11.982935344196427,4,4,2,1,2,4,4,7,8,8,2,3,5,3,6,1,4,1,1,3,2
42,-0.7683523615284612,-0.4059360962144501,-0.26881593357844163,0.8730639994287054,1.015652666408371,0.12758014784649002,0.173675863470301,0.173675863470301,-1.0457119949252436,-0.9258163211985456,-0.3425143585441734,-0.8366880209714862,-1.2083806885900343,-0.6027929287640905,2.4545473268209403,-0.9113859313927084,2.2605550384519835,-0.7730950355661027,-0.1575243512128483,-0.6835912329105025,2.179779846245974,-0.009719039964678251,2.1486181805808373,0.15350177661027742,0.3908667512174463,-0.5671527197050025,-0.7710975407421373,12.04355959836804,4,4,2,4,7,3,1,2,1,23,3,3,5,1,4,1,3,1,2,6,2
43,0.19703976124321027,0.38652761985774464,-0.26881593357844163,-0.12163866660723535,0.0010438362450509826,4.470287749773508,-1.0478032631314904,-1.0478032631314904,-1.0457119949252436,-0.9258163211985456,-1.2360556420797255,0.6166689300833305,-0.05958678919202396,-0.6027929287640905,-0.2301713547281457,0.03836506396799507,1.2910327188036514,-0.7730950355661027,-0.1575243512128483,-0.6835912329105025,-0.9246099128032372,-0.009719039964678251,-0.1148231387752028,0.15350177661027742,1.289028647632004,-0.5671527197050025,0.7415185647591002,11.87757552297847,1,3,3,1,5,1,2,5,6,17,6,1,16,3,7,3,4,1,11,7,1
