Id,Neighborhood__ClearCr,RoofMatl__WdShake,MoSold__12,GarageYrBlt,TotRmsAbvGrd,Neighborhood__BrDale,MasVnrType__No Masonry Veneer,Foundation__CBlock,GarageType__Basment,Fireplaces,MSSubClass__80,SaleType__Oth,RoofStyle__Shed,Alley__No Alley,MSSubClass__180,MSSubClass__90,MSSubClass__85,Exterior2nd__Stucco,Exterior2nd__AsphShn,SaleType__ConLw,Exterior2nd__VinylSd,FireplaceQu,BldgType__2fmCon,ScreenPorch__1,Exterior2nd__BrkFace,Exterior2nd__CmentBd,GarageCond,Condition2__Norm,RoofStyle__Hip,MSZoning__RL,SaleType__New,Exterior1st__BrkComm,Functional__Typ,3SsnPorch__1,Condition1__RRAn,RoofMatl__Tar&Grv,Functional__Maj2,SaleType__CWD,SaleCondition__Partial,MSZoning__RH,Foundation__Stone,YrSold,Exterior2nd__ImStucc,Functional__Mod,HouseStyle__1Story,Neighborhood__NAmes,Exterior2nd__MetalSd,MSZoning__FV,Foundation__PConc,WoodDeckSF__1,Neighborhood__Mitchel,Exterior1st__VinylSd,PoolArea__1,Neighborhood__OldTown,BsmtFinType1__BLQ,Neighborhood__Edwards,PavedDrive__P,MoSold__10,KitchenQual,Exterior1st__CBlock,SaleCondition__Family,BsmtFinType1__LwQ,MoSold__11,GarageQual,Exterior1st__CemntBd,Electrical__FuseF,Neighborhood__MeadowV,Neighborhood__SawyerW,Heating__Wall,Neighborhood__CollgCr,Condition1__RRNe,CentralAir__Y,SaleCondition__Normal,Alley__Pave,Condition1__PosA,Exterior2nd__Stone,MiscFeature__Shed,EnclosedPorch__1,Condition1__RRAe,BsmtCond,Functional__Sev,BsmtFinType1__GLQ,SaleCondition__Alloca,LotConfig__CulDSac,MoSold__4,ExterQual,GarageType__CarPort,YearRemodAdd,Street__Pave,Condition1__PosN,GarageType__Detchd,MSSubClass__160,RoofMatl__WdShngl,SaleType__WD,Condition2__PosN,MasVnrType__Stone,MoSold__6,LotConfig__FR2,CarCapacity,Electrical__SBrkr,MSSubClass__45,HeatingQC,BldgType__TwnhsE,YearBuilt,MoSold__2,Exterior2nd__HdBoard,BsmtQual,Fence__GdWo,SaleType__ConLI,LotShape__IR2,Condition1__Feedr,MasVnrType__None,GarageFinish__Unf,Condition2__Feedr,Neighborhood__BrkSide,Condition2__PosA,BsmtFinType1__Unf,PavedDrive__Y,MoSold__8,TotalSF,RoofStyle__Gable,Condition1__RRNn,GarageType__BuiltIn,Neighborhood__Gilbert,Neighborhood__Crawfor,Foundation__Wood,TotalBaths,BsmtExposure,Foundation__Slab,Neighborhood__IDOTRR,Neighborhood__StoneBr,Fence__MnWw,OpenPorchSF__1,Exterior1st__Plywood,Exterior1st__AsphShn,LandContour__HLS,Exterior1st__Wd Sdng,Condition1__Norm,Fence__No Fence,LotConfig__FR3,GarageFinish__RFn,MoSold__7,MSSubClass__60,Neighborhood__Sawyer,MasVnrType__BrkFace,MSSubClass__75,MSSubClass__40,GarageType__Attchd,MasVnrArea,LotShape__Reg,ExterCond,HouseStyle__SFoyer,Exterior2nd__Wd Sdng,Neighborhood__NWAmes,SaleType__ConLD,Neighborhood__NPkVill,LotFrontage,MSSubClass__190,MSSubClass__120,BedroomAbvGr,SaleCondition__AdjLand,Neighborhood__SWISU,Neighborhood__Veenker,Functional__Min2,OverallQual,Functional__Min1,MoSold__3,Neighborhood__NoRidge,HouseStyle__2.5Unf,BsmtFinType1__Rec,Neighborhood__Timber,Heating__GasW,Exterior2nd__Wd Shng,GarageType__No Garage,Fence__MnPrv,Exterior1st__HdBoard,HouseStyle__SLvl,LandContour__Lvl,MoSold__9,HouseStyle__2Story,MSZoning__RM,Exterior2nd__Plywood,LotArea,Exterior1st__MetalSd,GarageFinish__No Garage,Exterior1st__Stucco,OverallCond,MoSold__5,Exterior1st__WdShing,MSSubClass__50,Heating__Grav,LandSlope__Sev,LandContour__Low,Neighborhood__Blueste,MSSubClass__70,Exterior2nd__Brk Cmn,SaleType__Con,Exterior2nd__CBlock,Neighborhood__NridgHt,BsmtFinType1__No Basement,LotConfig__Inside,GrLivArea,LandSlope__Mod,BldgType__Twnhs,LotShape__IR3,Exterior1st__BrkFace,Electrical__FuseP,RoofStyle__Gambrel,MSSubClass__30,BldgType__Duplex,RoofStyle__Mansard,Neighborhood__Somerst,HouseStyle__1.5Unf,SalePrice
419,0,0,0,-1.5326211253893678,0.3527441299570118,0,0,0,0,-0.9246099128032373,0,0,0,1,0,0,0,0,0,0,0,0.0010438362450509826,0,0,0,0,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.6027929287640905,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-0.7710975407421373,0,0,0,0,0.15350177661027742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,1,-0.6835912329105025,0,-1.6391784008642882,1,0,1,0,0,1,0,0,0,0,-1.0036474566563194,0,0,-2.245438024561333,0,-1.0333032047716042,0,0,-0.8366880209714862,0,0,0,0,1,1,0,0,0,0,0,0,-0.8352607735970067,1,0,0,0,0,0,0.3508419812948667,-0.648011920493013,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.5671527197050025,1,-0.23017135472814573,0,0,0,0,0,-0.44490833118129197,0,0,0.16963124030871848,1,0,0,0,-0.7730950355661027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2529780477537285,1,0,0,0.3908667512174463,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.7329355499988968,0,0,0,0,0,0,0,0,0,0,0,11.744045122410052
420,0,0,0,-0.4063303154890844,-0.28653609562076693,0,0,1,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,1,-2.62721831901634,0,0,0,0,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1.6780169937395584,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,-0.7710975407421373,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.009719039964678251,0,0,0,0,0,-0.6835912329105025,0,-0.7775829763157804,1,0,0,0,0,1,0,0,0,0,-0.9168130799376266,1,0,0.8864324854613941,0,-0.10876220268737703,0,0,-0.8366880209714862,0,0,0,0,1,1,0,0,0,0,1,0,-0.5510172032557094,1,0,0,0,0,0,-0.26881593357844163,-0.648011920493013,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,-0.5671527197050025,1,-0.23017135472814573,0,0,0,0,0,-0.2091331937483711,0,0,0.16963124030871848,0,0,0,0,-0.7730950355661027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.21563645899639222,0,0,0,0.3908667512174463,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8899090187281155,0,0,0,0,0,0,0,0,0,0,0,11.863589378812122
421,0,0,0,0.760185166193352,0.9920243555347905,0,0,0,0,-0.9246099128032373,0,0,0,1,0,1,0,0,0,0,1,0.0010438362450509826,0,0,0,0,0.12758014784649,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15747704540379243,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-0.7710975407421373,0,0,0,1,0.15350177661027742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.433353252069121,0,1,1,0,0,-0.6835912329105025,0,0.6584093979317325,1,0,0,0,0,1,0,0,0,0,2.925608089864533,1,0,0.8864324854613941,0,0.8487981208998582,0,0,0.6166689300833305,0,0,0,0,0,0,0,0,0,0,1,0,0.18647962790008915,1,0,0,0,0,0,2.2098157259147917,2.2605550384519835,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0.5562996153570267,1,2.4545473268209403,1,0,0,0,0,0.403882163577223,0,0,-1.0457119949252436,0,0,0,0,0.6492047270274337,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.3946185568332799,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3103146726510004,0,0,0,0,0,0,0,1,0,0,0,12.237091546357341
422,0,0,0,-0.044308269449707595,0.9920243555347905,0,0,1,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,0,-0.8057828263039846,0,0,0,1,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7415185647591002,0,0,0,0,0.15350177661027742,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,0,1.0437502187073697,0,0.7541422228815666,1,0,0,0,0,1,0,1,1,1,0.10620442077947388,1,0,-0.1575243512128483,0,0.18841169083969597,0,0,0.6166689300833305,0,0,0,0,0,0,0,0,0,0,1,0,0.8471538724771587,1,0,0,0,0,0,0.3508419812948667,-0.648011920493013,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.14062225138407589,0,-0.23017135472814573,0,0,1,0,0,0.49819221855039136,0,0,0.16963124030871848,0,0,0,0,-0.06194515426933451,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8382976926546336,0,0,0,1.2890286476320039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2089052623764152,0,0,0,0,0,0,0,0,0,0,0,12.278397958261776
423,0,0,0,-0.969475720439226,-1.5650965467763245,0,0,1,0,-0.9246099128032373,0,0,0,1,0,0,0,0,0,0,0,0.0010438362450509826,0,0,0,0,0.12758014784649,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.15747704540379243,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7710975407421373,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,0,-0.6835912329105025,0,-1.4477127509646197,1,0,0,0,0,1,0,0,0,0,0.0817822523273415,0,0,0.8864324854613941,0,-0.5710327037294906,1,1,-0.8366880209714862,0,0,0,0,1,0,0,0,0,1,0,0,-0.7251483995008284,0,0,0,0,0,0,-1.5081317633250584,-0.648011920493013,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.5671527197050025,1,-0.23017135472814573,0,0,0,0,0,1.4412927682820746,0,0,-1.0457119949252436,0,0,0,0,-0.7730950355661027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.4969260598745477,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0267576837741008,1,0,0,0,0,0,0,0,0,0,0,11.635151947212842
424,0,0,0,0.8004098379755049,0.9920243555347905,0,0,0,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,1,-0.8057828263039846,0,0,0,0,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.15747704540379243,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.7415185647591002,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,1,0,0,0,1.0437502187073697,0,0.6584093979317325,1,0,0,0,0,1,0,0,1,0,1.5036951710959374,1,0,-0.1575243512128483,0,0.8818174424028663,0,0,0.6166689300833305,0,0,0,0,0,0,0,0,0,0,1,0,1.9943711653861786,1,0,0,0,0,0,1.5901578110414833,-0.648011920493013,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,2.0898120527166966,1,-0.23017135472814573,0,0,0,0,0,0.49819221855039136,0,0,1.3849744755426805,0,0,0,0,1.360354608324202,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.11906338462397079,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2777350810127843,0,0,0,0,0,0,0,0,0,0,0,12.660331092405903
425,0,0,0,-0.8890263768749201,-0.28653609562076693,0,0,1,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,0,1.015652666408371,0,0,0,0,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.15747704540379243,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7710975407421373,0,0,1,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,0,-0.6835912329105025,0,-1.3519799260147856,1,0,0,0,0,1,0,0,0,0,-0.9263105898912336,0,0,-0.1575243512128483,0,-0.5049940607234744,0,0,0.6166689300833305,0,0,0,0,0,0,0,0,0,0,1,0,-0.19251179922164063,1,0,0,0,0,0,-0.26881593357844163,-0.648011920493013,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,-0.15147535573205168,1,-0.23017135472814573,0,1,0,0,0,0.12095199865771802,0,0,-1.0457119949252436,0,0,0,0,-0.06194515426933451,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1448162044566165,0,0,0,-0.5072951451971113,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6081617671628512,0,0,0,0,0,0,0,0,0,0,0,11.842236406331557
426,0,0,0,-1.2510484229142969,-0.28653609562076693,0,0,1,0,2.179779846245974,0,0,0,0,0,0,0,0,0,0,0,1.015652666408371,0,0,0,0,0.12758014784649,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.7710975407421373,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.009719039964678251,0,0,0,0,0,-0.6835912329105025,0,0.3712109230822299,1,0,1,0,0,1,0,0,0,0,-1.0036474566563194,1,0,-0.1575243512128483,0,-0.8351872757535554,0,1,-0.8366880209714862,0,0,0,0,1,1,0,0,0,1,0,0,-0.6432043071501842,1,0,0,0,0,0,-0.88847384845175,-0.648011920493013,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,-0.5671527197050025,1,2.4545473268209403,0,0,0,0,0,-0.44490833118129197,0,0,0.16963124030871848,0,0,0,0,0.6492047270274337,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,-0.8687279699522875,0,0,0,2.1871905440465613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.21975305607645113,0,0,0,0,0,0,0,0,0,0,0,11.813037464800539
427,0,0,0,0.43838779193612815,-0.9258163211985456,0,0,0,0,0.6275849667213683,1,0,0,1,0,0,0,0,0,0,0,-0.8057828263039846,0,1,0,0,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.7415185647591002,0,0,0,0,0.15350177661027742,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,1,0,0,0,1.0437502187073697,0,0.2276116856574786,1,0,0,0,0,1,0,0,0,0,0.21474739167783996,1,0,-0.1575243512128483,0,0.5846435488757933,0,0,0.6166689300833305,0,0,0,0,0,0,0,0,0,0,1,1,0.7933780618720484,1,0,0,0,0,0,1.5901578110414833,2.2605550384519835,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0.24735022321496866,1,-0.23017135472814573,0,1,0,0,0,-0.1148231387752028,0,0,-1.0457119949252436,0,0,0,0,0.6492047270274337,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.34448737236365207,0,0,0,-0.5072951451971113,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.29342943784599446,1,0,0,0,0,0,0,0,0,0,0,12.524530013005734
428,0,0,0,-0.5672290026176963,-0.9258163211985456,0,0,1,0,-0.9246099128032373,0,0,0,1,0,0,0,0,0,0,0,0.0010438362450509826,0,0,0,0,0.12758014784649,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.15747704540379243,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.7710975407421373,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,0,-0.6835912329105025,0,-1.3041135135398685,1,0,1,0,0,1,0,0,0,0,-0.8516872973986069,1,0,0.8864324854613941,0,-0.47197473922046623,0,0,-0.8366880209714862,0,0,0,0,1,1,0,0,0,0,1,0,-0.9325693832633968,0,0,0,0,0,0,-1.5081317633250584,-0.648011920493013,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-0.5671527197050025,0,-0.23017135472814573,0,0,0,0,0,0.35672713609063883,0,0,0.16963124030871848,0,0,0,0,-1.4842449168628709,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.19722319281605052,1,0,0,0.3908667512174463,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.1897685936082896,0,0,0,0,0,0,0,0,0,0,0,11.599185726610004
429,0,0,0,1.1624318840148817,-0.28653609562076693,0,0,0,0,-0.9246099128032373,0,0,0,1,0,0,0,0,0,0,1,0.0010438362450509826,0,0,0,0,0.12758014784649,1,0,1,1,0,1,0,0,0,0,0,1,0,0,-0.6027929287640905,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.7415185647591002,0,0,0,0,0.15350177661027742,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.009719039964678251,0,1,0,0,0,1.0437502187073697,0,1.0892071102059864,1,0,0,0,0,0,0,0,0,0,0.37484827375292995,1,0,0.8864324854613941,0,1.1789913359299393,0,0,0.6166689300833305,0,0,0,0,0,0,0,0,0,0,1,0,-0.16178276459014904,1,0,0,0,0,0,0.9704998961681751,-0.648011920493013,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0.03951154122849327,1,-0.23017135472814573,0,0,0,0,0,-0.2562882212349553,0,0,-1.0457119949252436,0,0,0,0,0.6492047270274337,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-0.432990258383922,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5840120027429714,0,0,0,0,0,0,0,0,0,0,0,12.182809136284993
430,0,0,0,0.39816312015397515,-0.28653609562076693,0,0,1,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,0,-0.8057828263039846,0,0,0,0,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7415185647591002,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.009719039964678251,0,1,0,0,0,-0.6835912329105025,0,0.1797452731825615,1,0,0,0,0,1,0,0,0,0,0.23374241158505404,1,0,-1.2014811878870906,0,0.5516242273727852,0,1,0.6166689300833305,0,0,0,0,1,1,0,0,0,0,1,0,0.33500329528563194,1,0,0,0,0,0,0.9704998961681751,0.32151039915531915,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-0.5671527197050025,0,-0.23017135472814573,0,0,0,0,0,2.8559435928795995,0,0,0.16963124030871848,0,0,0,0,-0.06194515426933451,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.1715571871874361,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17346600760501488,0,0,0,0,0,0,0,0,0,0,0,12.07254696717504
431,0,0,0,-0.28565630014262544,-1.5650965467763245,1,0,1,0,-0.9246099128032373,0,0,0,1,0,0,0,0,0,0,0,0.0010438362450509826,0,0,0,0,0.12758014784649,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15747704540379243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7710975407421373,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,0,-0.6835912329105025,0,-0.6339837388910291,1,0,1,1,0,0,0,0,0,0,-0.9710845653868097,1,0,-1.2014811878870906,0,-0.009704238178352692,0,1,-0.8366880209714862,0,0,0,0,0,1,0,0,0,0,1,0,-1.3730188796481098,1,0,0,0,0,0,-0.88847384845175,-0.648011920493013,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.7360519889669513,1,-0.23017135472814573,0,0,0,0,0,-2.2839544031580745,0,0,-1.0457119949252436,0,0,0,0,-0.06194515426933451,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,-1.0873694103314497,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0287701641424243,0,1,0,0,0,0,0,0,0,0,0,11.355113089309974
432,0,0,0,0.00047811329901720364,0.3527441299570118,0,0,0,0,-0.9246099128032373,0,0,0,1,0,0,0,0,0,0,0,0.0010438362450509826,0,0,0,0,0.0001311203986333284,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15747704540379243,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.7710975407421373,0,0,0,0,0.00015776133259464673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,0,-0.6835912329105025,0,0.6584093979317325,1,0,0,0,0,0,0,0,0,0,-1.3292763693514178,1,0,-0.1575243512128483,0,-1.6936896348317665,0,0,-0.8366880209714862,0,0,0,1,1,0,0,0,0,1,0,0,-0.5676620970144339,1,0,0,0,0,0,-1.5081317633250584,-0.648011920493013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5671527197050025,0,-0.23017135472814573,0,0,0,1,0,-0.44490833118129197,0,0,1.3849744755426805,0,0,0,0,-0.06194515426933451,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,-0.5844168389998788,1,1,0,1.2890286476320039,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.6041368064262045,0,0,0,0,0,0,0,0,0,0,0,11.2885436473206
433,0,0,0,-0.28565630014262544,-0.28653609562076693,1,0,1,0,-0.9246099128032373,0,0,0,1,0,0,0,0,0,0,0,0.0010438362450509826,0,0,0,0,0.12758014784649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6027929287640905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7710975407421373,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,0,-0.6835912329105025,0,-0.6339837388910291,1,0,1,1,0,1,0,0,0,0,-0.13530368946939067,1,0,0.8864324854613941,1,-0.009704238178352692,0,1,-0.8366880209714862,0,0,0,0,0,1,0,0,0,0,1,1,-0.5279704272820906,1,0,0,0,0,0,0.3508419812948667,-0.648011920493013,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.5449376702116124,1,-0.23017135472814573,0,0,0,0,0,-2.142489320698322,0,0,-1.0457119949252436,0,0,0,0,-0.7730950355661027,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,-1.0564660265322747,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2680525849162107,0,0,0,0,0,0,0,0,0,0,0,11.715874472198903
434,0,0,0,0.760185166193352,0.3527441299570118,0,0,0,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,1,-0.8057828263039846,0,0,0,0,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.15747704540379243,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.7710975407421373,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,0,-0.6835912329105025,0,0.6584093979317325,1,0,0,0,0,1,0,0,0,0,-0.053896461295616115,1,0,0.8864324854613941,0,0.8487981208998582,0,0,0.6166689300833305,0,0,0,0,1,0,0,0,0,1,1,0,-0.015819850090563903,1,0,0,1,0,0,0.3508419812948667,-0.648011920493013,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,-0.5671527197050025,0,-0.23017135472814573,0,0,0,0,0,1.4412927682820746,0,0,0.16963124030871848,0,0,0,0,-0.06194515426933451,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.09198097390456084,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21293022311306184,0,0,0,0,0,0,0,0,0,0,0,12.106257835094581
435,0,0,0,0.00047811329901720364,-2.2043767723541032,0,0,1,0,-0.9246099128032373,0,0,0,1,1,0,0,0,0,0,0,0.0010438362450509826,0,0,0,1,0.0001311203986333284,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15747704540379243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7710975407421373,0,0,0,0,0.00015776133259464673,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,0,-0.6835912329105025,0,-0.586117326416112,1,0,0,0,0,1,0,0,1,0,-1.3292763693514178,1,0,-0.1575243512128483,0,0.02331508332465542,0,0,0.6166689300833305,0,0,0,0,1,0,0,0,0,0,1,0,-1.6418979326736614,1,0,0,0,0,0,-0.26881593357844163,1.2910327188036514,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.5671527197050025,1,2.4545473268209403,1,0,0,0,0,-2.2839544031580745,0,0,-2.2610552301592053,0,0,0,0,-1.4842449168628709,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-1.0603289495071717,0,1,0,1.2890286476320039,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.7472256556338481,0,1,0,0,0,0,0,0,0,0,0,11.302216779257385
436,0,0,0,0.7199604944111989,-0.28653609562076693,0,0,0,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,1,1,-0.8057828263039846,0,0,0,0,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.7415185647591002,0,0,0,0,0.15350177661027742,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,1,0,1,1,1.0437502187073697,0,0.5626765729818983,1,1,0,0,0,0,0,0,0,0,0.1631894805011161,1,0,0.8864324854613941,0,0.81577879939685,0,0,0.6166689300833305,0,0,1,0,1,0,0,0,0,0,1,0,-0.10544620109908108,1,0,0,0,0,0,1.5901578110414833,1.2910327188036514,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,-0.5671527197050025,0,-0.23017135472814573,0,0,0,0,0,-1.2465437984532228,0,0,0.16963124030871848,0,0,0,0,0.6492047270274337,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.06983354884848553,0,0,0,0.3908667512174463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3276416041074909,0,0,0,0,0,0,0,0,0,0,0,12.264346270624154
