Id,MasVnrType__Stone,LotShape__Reg,Condition2__Norm,SaleCondition__AdjLand,BsmtCond,Neighborhood__Crawfor,Exterior2nd__Plywood,LandSlope__Mod,HeatingQC,RoofStyle__Gable,MSSubClass__190,BsmtFinType1__Unf,SaleType__New,Neighborhood__SawyerW,GarageFinish__No Garage,Exterior2nd__HdBoard,SaleCondition__Partial,Condition1__PosA,MasVnrType__None,MSSubClass__70,MoSold__8,Neighborhood__SWISU,Exterior2nd__MetalSd,Exterior1st__BrkFace,SaleType__WD,OverallCond,RoofStyle__Mansard,YrSold,EnclosedPorch__1,Exterior1st__AsphShn,YearRemodAdd,Exterior2nd__CmentBd,Condition1__RRNn,ExterQual,LandSlope__Sev,Exterior2nd__Stone,BsmtFinType1__No Basement,Exterior2nd__ImStucc,MoSold__10,Neighborhood__IDOTRR,MSZoning__RL,WoodDeckSF__1,OverallQual,Alley__No Alley,GarageType__CarPort,MasVnrType__No Masonry Veneer,Functional__Typ,GarageFinish__Unf,Exterior2nd__Wd Shng,Exterior2nd__Stucco,Fireplaces,Condition1__PosN,Foundation__PConc,MSSubClass__85,MSSubClass__160,HouseStyle__2Story,HouseStyle__SLvl,PavedDrive__P,Neighborhood__MeadowV,Neighborhood__Blueste,BldgType__Duplex,Neighborhood__StoneBr,LotFrontage,Exterior2nd__Brk Cmn,LotConfig__FR3,Exterior1st__WdShing,Fence__GdWo,GarageCond,Exterior1st__Plywood,MSSubClass__30,MoSold__3,Exterior2nd__VinylSd,OpenPorchSF__1,MoSold__7,Exterior1st__CemntBd,Neighborhood__Somerst,Heating__GasW,Street__Pave,Neighborhood__ClearCr,Condition1__RRNe,LandContour__Low,Foundation__Slab,FireplaceQu,Neighborhood__NAmes,Foundation__Stone,SaleCondition__Alloca,MoSold__4,RoofStyle__Hip,Fence__MnPrv,Condition1__Feedr,SaleType__ConLI,Foundation__Wood,MSSubClass__80,MoSold__11,Neighborhood__OldTown,Exterior1st__HdBoard,Fence__No Fence,MSSubClass__60,RoofStyle__Shed,RoofMatl__WdShngl,Neighborhood__NridgHt,KitchenQual,GarageType__BuiltIn,Neighborhood__Edwards,HouseStyle__2.5Unf,BedroomAbvGr,Exterior2nd__AsphShn,Alley__Pave,LotArea,CentralAir__Y,YearBuilt,Functional__Min2,TotalSF,BldgType__Twnhs,LotConfig__FR2,BsmtQual,Functional__Min1,LotShape__IR2,MiscFeature__Shed,MSSubClass__90,PoolArea__1,LotConfig__Inside,GarageType__No Garage,MSSubClass__50,Neighborhood__NWAmes,LandContour__Lvl,RoofStyle__Gambrel,Condition1__RRAe,Functional__Sev,Exterior1st__VinylSd,SaleCondition__Family,Functional__Maj2,Exterior1st__BrkComm,GarageType__Attchd,Foundation__CBlock,Fence__MnWw,Heating__Grav,SaleType__ConLD,ExterCond,Neighborhood__CollgCr,Condition1__RRAn,BsmtFinType1__GLQ,MSSubClass__180,Neighborhood__Timber,Exterior1st__MetalSd,HouseStyle__1Story,MSSubClass__120,SaleType__Con,Exterior1st__CBlock,MSZoning__RH,MasVnrArea,Neighborhood__Gilbert,Exterior1st__Wd Sdng,BsmtFinType1__Rec,Electrical__FuseF,HouseStyle__SFoyer,GarageFinish__RFn,SaleCondition__Normal,MasVnrType__BrkFace,Condition2__PosA,Electrical__FuseP,GarageType__Detchd,SaleType__Oth,Neighborhood__NPkVill,Exterior1st__Stucco,MoSold__6,TotalBaths,GarageQual,Heating__Wall,Condition2__Feedr,MoSold__5,Neighborhood__Veenker,LotConfig__CulDSac,HouseStyle__1.5Unf,RoofMatl__Tar&Grv,Neighborhood__Mitchel,BsmtFinType1__LwQ,Electrical__SBrkr,Neighborhood__BrDale,MoSold__12,MoSold__9,MoSold__2,LotShape__IR3,Functional__Mod,BldgType__2fmCon,MSSubClass__40,Condition1__Norm,MSSubClass__75,BsmtExposure,Neighborhood__NoRidge,CarCapacity,Neighborhood__Sawyer,Exterior2nd__CBlock,Exterior2nd__BrkFace,MSZoning__RM,SaleType__ConLw,MSSubClass__45,3SsnPorch__1,LandContour__HLS,ScreenPorch__1,MSZoning__FV,Exterior2nd__Wd Sdng,Neighborhood__BrkSide,BsmtFinType1__BLQ,PavedDrive__Y,BldgType__TwnhsE,GarageType__Basment,Condition2__PosN,SaleType__CWD,RoofMatl__WdShake,SalePrice
88,1,1,1,0,-0.03962134118983347,0,0,0,0.8928267578905983,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.5172362947592913,0,0.8909726994382853,0,0,1.1711166593409579,0,0,1.0604451297744795,0,0,0,0,0,0,0,0,-0.06936908533015025,0,0,0,1,0,0,0,-0.9519510864697429,0,1,0,1,1,0,0,0,0,0,0,-1.3967741045004327,0,0,0,0,0.11230213656169061,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0020560398158211294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7415209326651707,0,0,0,-1.062306683272809,0,1,-0.6615003650052185,1,1.2510631996550254,0,-0.9312876989313784,0,0,0.6303545073483494,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.2383712891212514,0,0,0,0,0,0,0,0,0,0,0,-0.14663100587541467,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.37421411769568697,0.1021927768655136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.293746339301695,0,0.11561939194502399,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,12.010671928196444
89,0,0,0,0,-3.5562036410029756,0,1,0,-1.1918664892994686,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-3.2119202570868977,0,0.8909726994382853,1,0,-0.136999932890904,0,0,-2.4391438941924894,0,0,0,0,1,1,0,0,-2.250752336971066,1,0,0,1,0,0,0,-0.9519510864697429,0,0,0,0,0,0,0,0,0,0,0,1.6310591140058903,0,0,0,0,0.00023075781485367152,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0020560398158211294,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2.2805657775254686,0,0,0,-1.062306683272809,0,0,-0.2001559154240564,0,-1.8625112165531656,0,-0.6858134255752568,0,0,-0.861690407387501,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-3.08514971739718,0,0,0,0,0,0,0,0,0,0,0,-0.5709990188023204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5456097185107076,0.00020998515794348987,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.6501424543115158,0,-1.377657348128497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.350418300109133
90,0,1,1,0,-0.03962134118983347,0,0,0,0.8928267578905983,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,-0.5172362947592913,0,-0.6141255302215196,0,0,0.4928339818874002,0,0,-0.6893493822090048,0,0,0,0,0,0,1,0,-1.5236245864240947,1,0,0,1,0,0,0,-0.9519510864697429,0,1,0,0,0,0,0,0,0,0,0,-0.465133114190795,0,0,0,0,0.00023075781485367152,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0020560398158211294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.769522422430149,0,0,0,0.1631729980640734,0,0,-0.2409918923730417,1,0.7542162183452077,0,-0.7452440391246337,0,0,0.6303545073483494,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.2383712891212514,1,0,1,0,0,0,1,0,0,0,0,-0.5709990188023204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2657271610397778,0.00020998515794348987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6501424543115158,0,-1.377657348128497,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.724813914587884
91,0,1,1,0,-8.141371477564445e-05,0,0,0,-1.1918664892994686,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,-0.5172362947592913,0,-1.366674645051422,0,0,-1.6873603384990372,0,0,-0.6893493822090048,0,0,1,0,0,0,1,0,-1.5236245864240947,1,0,0,1,1,0,0,-0.9519510864697429,0,0,0,0,0,0,0,0,0,0,0,-0.465133114190795,0,0,0,0,0.11230213656169061,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.0020560398158211294,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.769522422430149,0,0,0,-1.062306683272809,0,0,-0.32981014223708505,1,-0.7032015934969246,0,-1.959695707307552,0,0,0.0033391461311753886,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2383712891212514,0,0,0,0,0,0,1,0,0,0,0,-0.5709990188023204,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.5456097185107076,0.1021927768655136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.004655528909811777,0,-0.18982357761546897,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.607335239531393
92,0,1,1,0,-0.03962134118983347,0,0,0,-1.1918664892994686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-2.313692269644362,0,-1.366674645051422,0,0,-1.1544239490712416,0,0,-0.6893493822090048,0,0,0,0,0,0,1,0,-0.7964968358771225,1,0,0,1,1,0,0,-0.9519510864697429,0,0,0,0,0,0,0,0,0,0,0,0.6994181236962523,0,0,0,1,0.11230213656169061,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0020560398158211294,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.769522422430149,0,0,0,-1.062306683272809,0,0,-0.1970932171528825,1,-0.3388471405363915,0,-0.11217880783779313,0,0,-0.861690407387501,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,-0.2383712891212514,0,0,0,0,0,0,1,0,0,0,0,0.5625102788840203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.5456097185107076,0.1021927768655136,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-0.6501424543115158,0,-0.020133038970750673,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.498836682527127
93,0,0,1,0,-0.03962134118983347,1,0,0,0.8928267578905983,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1.2792196801257805,0,0.8909726994382853,1,0,1.0257703713151958,0,0,-0.6893493822090048,0,0,0,0,0,0,1,0,-0.7964968358771225,0,0,0,1,1,0,0,-0.9519510864697429,0,0,0,0,0,0,0,0,0,0,0,0.46650787611884287,0,0,0,0,0.11230213656169061,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0020560398158211294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.769522422430149,0,0,0,-1.062306683272809,0,0,0.2990639027772897,1,-1.6637724240292389,0,-0.9261198194923024,0,0,0.6303545073483494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6084071391546777,0,0,0,0,0,0,1,0,0,0,0,-0.5709990188023204,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.2657271610397778,0.1021927768655136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6501424543115158,0,-0.15588546988652538,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,12.004574385508691
94,0,1,1,0,-3.5562036410029756,0,0,0,0.8928267578905983,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.38099169268324434,0,-0.6141255302215196,0,0,0.6381802699131627,0,0,-0.6893493822090048,0,0,0,0,0,0,0,0,-0.06936908533015025,1,0,0,1,1,0,0,0.6082207166645823,0,0,0,0,0,0,0,0,0,0,0,-0.465133114190795,0,0,0,0,0.11230213656169061,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0006060436992865,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,-0.769522422430149,0,0,1,1.388652679400956,0,0,-0.32981014223708505,0,-2.0281268769897727,0,1.2250099970231865,0,0,-0.861690407387501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2383712891212514,0,0,0,0,0,1,0,0,0,0,0,-0.5709990188023204,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.37421411769568697,0.1021927768655136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.32180194249508953,0,0.05339952777529395,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.804855999911272
95,0,0,1,0,-0.03962134118983347,0,0,0,0.8928267578905983,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.5172362947592913,0,-0.6141255302215196,0,0,0.5897315072379086,0,0,-0.6893493822090048,0,0,0,0,0,0,1,0,-0.06936908533015025,1,0,0,1,0,0,0,-0.9519510864697429,0,1,0,0,1,0,0,0,0,0,0,-0.04589466855145802,0,0,0,0,0.11230213656169061,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0020560398158211294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.7415209326651707,0,0,0,0.1631729980640734,0,0,-0.1116439353871306,1,0.8535856146071712,0,0.0686969725298756,0,0,0.6303545073483494,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2.6084071391546777,1,0,1,0,0,0,0,0,0,0,0,-0.5709990188023204,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.6540966751666166,0.1021927768655136,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6501424543115158,0,0.5568147924212917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.229549885708272
96,0,0,1,0,3.4769609586233075,0,0,0,-0.14951986570443504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.177447667568316,0,0.8909726994382853,0,0,0.3959364565368919,0,0,2.810239641757964,0,0,0,0,0,0,1,1,-0.06936908533015025,1,0,0,1,0,0,0,0.6082207166645823,0,1,0,0,1,0,0,0,0,0,0,-0.23222286661338556,0,0,0,0,0.11230213656169061,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-0.8521252888073861,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-0.769522422430149,1,0,0,0.1631729980640734,0,0,-0.06794944005171627,1,0.7210930862578865,0,-0.5256091629638929,0,0,0.6303545073483494,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.6084071391546777,0,0,0,0,0,0,0,0,0,0,0,-0.19130132302561526,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.37421411769568697,0.1021927768655136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6501424543115158,0,-0.18982357761546897,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.128116509451258
97,0,0,1,0,-0.03962134118983347,0,0,0,0.8928267578905983,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.5172362947592913,0,-1.366674645051422,0,0,0.6866290325884169,0,0,1.0604451297744795,0,0,0,0,0,0,1,1,0.6577586652168219,1,0,0,1,0,0,0,-0.9519510864697429,0,1,0,0,0,0,0,0,0,0,0,0.37334377708787914,0,0,0,0,0.11230213656169061,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0020560398158211294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7415209326651707,0,0,0,0.1631729980640734,0,0,-0.017006558807857026,1,0.9198318787818136,0,0.7999519131591649,0,0,0.6303545073483494,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.2383712891212514,1,0,0,0,0,0,1,0,0,0,0,0.4508344860085187,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-0.2657271610397778,0.1021927768655136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.293746339301695,0,-0.04275844412337979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.273735966890268
98,0,1,1,0,-0.03962134118983347,0,0,0,-1.1918664892994686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.5172362947592913,0,-0.6141255302215196,0,0,-0.9606288983702246,0,0,-0.6893493822090048,0,0,0,0,0,0,1,1,-1.5236245864240947,1,0,0,1,0,0,0,-0.9519510864697429,0,0,0,0,0,0,1,0,0,0,0,0.14043352951046956,0,0,0,0,0.11230213656169061,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0020560398158211294,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.769522422430149,0,1,0,0.1631729980640734,0,0,0.05006653333085144,1,-0.20635461218710668,0,-0.8227622307107774,0,0,-0.861690407387501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-0.2383712891212514,0,0,0,0,0,0,1,0,0,0,0,-0.30297711590111687,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,-0.2657271610397778,0.1021927768655136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6501424543115158,0,-0.7667714090075113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.459007676978688
99,0,1,1,0,-0.03962134118983347,0,0,0,-2.2342131128945018,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.5172362947592913,0,1.6435218142681878,1,0,-1.6873603384990372,0,0,-0.6893493822090048,0,0,0,0,0,0,1,0,-0.7964968358771225,1,0,0,1,1,0,0,-0.9519510864697429,0,0,0,0,0,0,0,0,0,0,0,0.6994181236962523,0,0,0,0,0.11230213656169061,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0020560398158211294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.769522422430149,0,1,0,-1.062306683272809,0,0,0.01984791038860226,0,-1.69689555611656,0,-1.6328273327859797,0,0,-0.861690407387501,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2383712891212514,0,0,0,0,0,0,1,0,0,0,0,-0.5709990188023204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5456097185107076,-4.034109275038615,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6501424543115158,0,-0.8601012052621064,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,11.326607934898927
100,0,0,1,0,-0.03962134118983347,0,1,0,-2.2342131128945018,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.5172362947592913,0,1.6435218142681878,0,0,-1.2513214744217493,0,0,-0.6893493822090048,0,0,0,0,0,0,1,1,-1.5236245864240947,1,0,0,1,0,0,0,-0.9519510864697429,0,0,0,0,0,0,0,0,0,0,0,0.32676172757239713,0,0,0,0,0.00023075781485367152,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0020560398158211294,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.769522422430149,0,0,0,0.1631729980640734,0,0,-0.11337946440746248,1,-0.4050934047110339,0,-0.4933099164696665,0,0,-0.861690407387501,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.2383712891212514,0,0,0,0,0,0,1,0,0,0,0,-0.5709990188023204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.37421411769568697,0.00020998515794348987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6501424543115158,0,-1.377657348128497,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.767187766223199
101,0,0,1,0,-0.03962134118983347,0,1,0,-0.14951986570443504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2792196801257805,0,1.6435218142681878,0,0,0.7835265579389252,0,0,-0.6893493822090048,0,0,0,0,0,0,1,1,-0.06936908533015025,1,0,0,1,0,0,0,2.168392519798908,0,1,0,0,0,0,0,0,0,0,0,0.46650787611884287,0,0,0,0,0.11230213656169061,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.8521252888073861,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7415209326651707,0,0,0,0.1631729980640734,0,0,0.017601931656408068,1,0.1911229728607476,0,0.8567985869890036,0,0,-0.861690407387501,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.2383712891212514,0,0,0,0,0,0,1,0,0,0,0,-0.4146529087766183,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1.0141553964311518,0.1021927768655136,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.32180194249508953,0,-0.020133038970750673,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.230770136157426
102,0,1,1,0,-0.03962134118983347,0,0,0,-1.1918664892994686,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.5172362947592913,0,1.6435218142681878,0,0,0.008346355134858511,0,0,1.0604451297744795,0,0,0,0,0,0,1,1,-0.06936908533015025,1,0,0,1,0,0,0,0.6082207166645823,0,0,0,0,1,0,0,0,0,0,0,0.32676172757239713,0,0,0,0,0.11230213656169061,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.8521252888073861,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.7415209326651707,0,0,0,0.1631729980640734,0,0,-0.12501771783792334,1,0.456108029559317,0,-0.10830289825848595,0,0,0.6303545073483494,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,-0.2383712891212514,0,0,0,0,0,0,0,0,0,0,0,1.3051543015061056,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.37421411769568697,0.1021927768655136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6501424543115158,0,-0.03144574154706523,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.089544447235973
103,0,1,1,0,-8.141371477564445e-05,0,0,0,-1.1918664892994686,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,-0.5172362947592913,0,0.8909726994382853,0,0,-0.28234622091666645,0,0,-0.6893493822090048,0,0,1,0,0,0,1,0,-0.7964968358771225,1,0,0,1,1,0,0,-0.9519510864697429,0,0,0,0,0,0,0,0,0,1,0,-0.2788049161288675,0,0,0,0,0.11230213656169061,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0020560398158211294,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.769522422430149,0,0,0,1.388652679400956,0,0,-0.3483905117488733,1,0.25736923703538994,0,-1.3201706267218662,0,0,0.0033391461311753886,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-3.08514971739718,0,0,0,0,0,0,1,0,0,0,0,-0.5709990188023204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2657271610397778,0.1021927768655136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.004655528909811777,0,-0.21810533405625537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.686584611185527
104,0,0,1,0,-0.03962134118983347,0,0,0,0.8928267578905983,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.5172362947592913,0,1.6435218142681878,0,0,1.1711166593409579,0,0,-0.6893493822090048,0,0,0,0,0,0,1,0,0.6577586652168219,1,0,0,1,0,0,0,-0.9519510864697429,0,1,0,0,0,0,0,0,0,0,0,1.1186565693355894,0,0,0,0,0.11230213656169061,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0020560398158211294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7415209326651707,0,0,0,0.1631729980640734,0,0,-0.0029181467604570753,1,1.2510631996550254,0,-0.13543426531363628,0,0,0.6303545073483494,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.2383712891212514,1,0,0,0,0,0,1,0,0,0,0,-0.5709990188023204,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.2657271610397778,0.1021927768655136,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6501424543115158,0,1.761617616798792,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.200562492481511
105,0,1,1,0,-0.03962134118983347,0,0,0,0.8928267578905983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4154642822018269,0,-0.6141255302215196,0,0,-1.6873603384990372,0,0,-0.6893493822090048,0,0,0,0,0,1,0,0,0.6577586652168219,1,0,0,1,1,0,1,2.168392519798908,0,1,0,0,0,0,0,0,0,0,0,-0.465133114190795,0,0,0,0,0.11230213656169061,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.8521252888073861,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.769522422430149,0,0,0,1.388652679400956,0,0,-0.2728439543932503,1,-1.332541103156027,0,0.3891054977526031,0,0,-0.861690407387501,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3.08514971739718,0,0,0,0,0,0,0,0,0,0,0,2.7792747674627263,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,-0.9056684397752428,0.1021927768655136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.6501424543115158,0,-1.0382762708390607,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12.040614105490253
106,0,1,1,0,-0.03962134118983347,0,0,0,0.8928267578905983,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.5172362947592913,0,0.13842358460838278,0,0,0.9288728459646881,0,0,1.0604451297744795,0,0,0,0,0,0,0,1,1.3848864157637937,1,0,0,1,0,0,0,0.6082207166645823,0,1,0,0,1,0,0,0,0,0,0,0.23359762854143323,0,0,0,0,0.11230213656169061,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1.0006060436992865,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.7415209326651707,0,0,0,0.1631729980640734,0,0,-0.107764517576977,1,1.0523244071310986,0,0.6307038615294177,0,0,2.1223994220842006,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.2383712891212514,0,0,0,0,0,0,0,0,0,0,0,3.71735142761694,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.37421411769568697,0.1021927768655136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6501424543115158,0,0.45500046923446064,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12.429220196836386
